CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Especie_Acao;Classe_Acao;Dividendo_Distribuido;Montante;Data_Pagamento_Dividendo
17.167.412/0001-13;2020-01-01;7;102648;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;2017-01-01;2017-12-31;Preferencial;Preferencial Classe A;Juros Sobre Capital Próprio;8089865.00;2017-10-06
17.167.412/0001-13;2020-01-01;7;102648;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;1240256.78;2019-03-18
17.167.412/0001-13;2020-01-01;7;102648;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;660257.65;2018-10-02
17.167.412/0001-13;2020-01-01;7;102648;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;2018-01-01;2018-12-31;Preferencial;Preferencial Classe A;Juros Sobre Capital Próprio;8559403.77;2019-03-18
17.167.412/0001-13;2020-01-01;7;102648;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;2018-01-01;2018-12-31;Preferencial;Preferencial Classe A;Juros Sobre Capital Próprio;8556764.86;2018-10-02
17.167.412/0001-13;2020-01-01;7;102648;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;2045466.98;2020-03-16
17.167.412/0001-13;2020-01-01;7;102648;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;2019-01-01;2019-12-31;Preferencial;Preferencial Classe A;Juros Sobre Capital Próprio;12397686.97;2020-03-16
17.167.412/0001-13;2020-01-01;7;102648;FINANCEIRA ALFA S.A.- CRED FINANC E INVS;2019-01-01;2019-12-31;Preferencial;Preferencial Classe A;Juros Sobre Capital Próprio;5709040.13;2020-10-01
17.184.037/0001-10;2020-01-01;24;104795;BCO MERCANTIL DO BRASIL S.A.;2017-01-01;2017-12-31;Preferencial;;Juros Sobre Capital Próprio;13163000.00;2018-03-27
17.184.037/0001-10;2020-01-01;24;104795;BCO MERCANTIL DO BRASIL S.A.;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;1766000.00;2019-03-26
17.184.037/0001-10;2020-01-01;24;104795;BCO MERCANTIL DO BRASIL S.A.;2018-01-01;2018-12-31;Preferencial;;Juros Sobre Capital Próprio;13163000.00;2019-03-26
17.184.037/0001-10;2020-01-01;24;104795;BCO MERCANTIL DO BRASIL S.A.;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;20323000.00;2020-03-10
17.184.037/0001-10;2020-01-01;24;104795;BCO MERCANTIL DO BRASIL S.A.;2019-01-01;2019-12-31;Preferencial;;Juros Sobre Capital Próprio;13163000.00;2020-03-10
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2017-01-01;2017-12-31;Ordinária;;Dividendo Obrigatório;58521.09;2018-03-19
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2017-01-01;2017-12-31;Preferencial;Preferencial Classe A;Dividendo Prioritário Mínimo;13882.44;2017-10-06
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2017-01-01;2017-12-31;Preferencial;Preferencial Classe A;Dividendo Prioritário Mínimo;29500.45;2018-03-19
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2017-01-01;2017-12-31;Preferencial;Preferencial Classe B;Dividendo Prioritário Mínimo;469503.82;2017-10-06
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2017-01-01;2017-12-31;Preferencial;Preferencial Classe B;Dividendo Prioritário Mínimo;1001526.39;2018-03-19
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2017-01-01;2017-12-31;Preferencial;Preferencial Classe C;Dividendo Prioritário Mínimo;55170.20;2018-03-19
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2017-01-01;2017-12-31;Preferencial;Preferencial Classe C;Dividendo Prioritário Mínimo;25792.24;2017-10-06
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2017-01-01;2017-12-31;Preferencial;Preferencial Classe D;Dividendo Prioritário Mínimo;368364.99;2018-03-19
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2017-01-01;2017-12-31;Preferencial;Preferencial Classe D;Dividendo Prioritário Mínimo;173348.10;2017-10-06
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2017-01-01;2017-12-31;Preferencial;Preferencial Classe E;Dividendo Prioritário Mínimo;1454326.01;2018-03-19
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2017-01-01;2017-12-31;Preferencial;Preferencial Classe E;Dividendo Prioritário Mínimo;679160.06;2017-10-06
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2017-01-01;2017-12-31;Preferencial;Preferencial Classe F;Dividendo Obrigatório;34608.96;2018-03-19
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;53323.35;2018-03-18
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2018-01-01;2018-12-31;Preferencial;Preferencial Classe A;Dividendo Prioritário Mínimo;31163.42;2019-03-18
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2018-01-01;2018-12-31;Preferencial;Preferencial Classe A;Dividendo Prioritário Mínimo;14407.16;2018-10-02
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2018-01-01;2018-12-31;Preferencial;Preferencial Classe B;Dividendo Prioritário Mínimo;1057054.83;2019-03-18
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2018-01-01;2018-12-31;Preferencial;Preferencial Classe B;Dividendo Prioritário Mínimo;488075.26;2018-10-02
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2018-01-01;2018-12-31;Preferencial;Preferencial Classe C;Dividendo Prioritário Mínimo;58186.53;2019-03-18
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2018-01-01;2018-12-31;Preferencial;Preferencial Classe C;Dividendo Prioritário Mínimo;26856.27;2018-10-02
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2018-01-01;2018-12-31;Preferencial;Preferencial Classe D;Dividendo Prioritário Mínimo;389103.14;2019-03-18
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2018-01-01;2018-12-31;Preferencial;Preferencial Classe D;Dividendo Prioritário Mínimo;179898.81;2018-10-02
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2018-01-01;2018-12-31;Preferencial;Preferencial Classe E;Dividendo Prioritário Mínimo;1534603.05;2019-03-18
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2018-01-01;2018-12-31;Preferencial;Preferencial Classe E;Dividendo Prioritário Mínimo;706351.55;2018-10-02
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2018-01-01;2018-12-31;Preferencial;Preferencial Classe F;Dividendo Obrigatório;31492.47;2019-03-18
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2019-01-01;2019-12-31;Preferencial;Preferencial Classe A;Dividendo Prioritário Mínimo;14885.32;2019-10-01
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2019-01-01;2019-12-31;Preferencial;Preferencial Classe A;Dividendo Prioritário Mínimo;32946.67;2020-03-16
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2019-01-01;2019-12-31;Preferencial;Preferencial Classe B;Dividendo Prioritário Mínimo;504731.36;2019-10-01
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2019-01-01;2019-12-31;Preferencial;Preferencial Classe B;Dividendo Prioritário Mínimo;1117156.05;2020-03-16
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2019-01-01;2019-12-31;Preferencial;Preferencial Classe C;Dividendo Prioritário Mínimo;27779.40;2019-10-01
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2019-01-01;2019-12-31;Preferencial;Preferencial Classe C;Dividendo Prioritário Mínimo;61486.01;2020-03-16
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2019-01-01;2019-12-31;Preferencial;Preferencial Classe D;Dividendo Prioritário Mínimo;411397.41;2020-03-16
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2019-01-01;2019-12-31;Preferencial;Preferencial Classe D;Dividendo Prioritário Mínimo;185869.44;2019-10-01
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2019-01-01;2019-12-31;Preferencial;Preferencial Classe E;Dividendo Prioritário Mínimo;1620249.99;2020-03-16
17.193.806/0001-46;2020-01-01;3;102656;CONSORCIO ALFA DE ADMINISTRACAO S.A.;2019-01-01;2019-12-31;Preferencial;Preferencial Classe E;Dividendo Prioritário Mínimo;732029.32;2019-10-01
17.245.234/0001-00;2020-01-01;5;103469;CIA FIACAO TECIDOS CEDRO CACHOEIRA;2017-01-01;2017-12-31;Ordinária;;;0.00;
17.245.234/0001-00;2020-01-01;5;103469;CIA FIACAO TECIDOS CEDRO CACHOEIRA;2018-01-01;2018-12-31;Ordinária;;;0.00;
17.245.234/0001-00;2020-01-01;5;103469;CIA FIACAO TECIDOS CEDRO CACHOEIRA;2019-01-01;2019-12-31;Ordinária;;;0.00;
17.281.106/0001-03;2020-01-01;10;103787;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;2017-01-01;2017-12-31;Ordinária;;Juros Sobre Capital Próprio;31962594.32;2017-05-15
17.281.106/0001-03;2020-01-01;10;103787;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;2017-01-01;2017-12-31;Ordinária;;Juros Sobre Capital Próprio;46072502.67;2018-05-17
17.281.106/0001-03;2020-01-01;10;103787;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;2017-01-01;2017-12-31;Ordinária;;Juros Sobre Capital Próprio;38946092.30;2017-10-23
17.281.106/0001-03;2020-01-01;10;103787;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;2017-01-01;2017-12-31;Ordinária;;Juros Sobre Capital Próprio;37262569.75;2017-07-28
17.281.106/0001-03;2020-01-01;10;103787;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;92231328.84;2019-06-10
17.281.106/0001-03;2020-01-01;10;103787;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;54541843.94;2018-11-16
17.281.106/0001-03;2020-01-01;10;103787;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;51382618.48;2018-08-17
17.281.106/0001-03;2020-01-01;10;103787;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;76726828.96;2018-04-06
17.281.106/0001-03;2020-01-01;10;103787;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;84506107.01;2020-06-26
17.281.106/0001-03;2020-01-01;10;103787;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;52988119.40;2019-05-20
17.281.106/0001-03;2020-01-01;10;103787;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;20963137.08;2019-08-13
17.281.106/0001-03;2020-01-01;10;103787;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;52129564.03;2019-11-18
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;2017-01-01;2017-12-31;Ordinária;;Dividendo Obrigatório;870778.54;2018-06-22
17.314.329/0001-20;2020-01-01;29;104652;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;1874606.21;2018-06-14
17.344.597/0001-94;2020-01-01;14;103351;BB SEGURIDADE PARTICIPAÇÕES S.A.;2017-01-01;2017-12-31;Ordinária;;Dividendo Obrigatório;462914.00;2017-08-22
17.344.597/0001-94;2020-01-01;14;103351;BB SEGURIDADE PARTICIPAÇÕES S.A.;2017-01-01;2017-12-31;Ordinária;;Dividendo Obrigatório;498782.00;2018-03-06
17.344.597/0001-94;2020-01-01;14;103351;BB SEGURIDADE PARTICIPAÇÕES S.A.;2017-01-01;2017-12-31;Ordinária;;Outros;1096374.00;2017-08-22
17.344.597/0001-94;2020-01-01;14;103351;BB SEGURIDADE PARTICIPAÇÕES S.A.;2017-01-01;2017-12-31;Ordinária;;Outros;1391340.00;2018-03-06
17.344.597/0001-94;2020-01-01;14;103351;BB SEGURIDADE PARTICIPAÇÕES S.A.;2018-01-01;2018-12-31;Ordinária;;Outros;974283.00;2019-02-26
17.344.597/0001-94;2020-01-01;14;103351;BB SEGURIDADE PARTICIPAÇÕES S.A.;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;462861.00;2018-08-21
17.344.597/0001-94;2020-01-01;14;103351;BB SEGURIDADE PARTICIPAÇÕES S.A.;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;377783.00;2019-02-26
17.344.597/0001-94;2020-01-01;14;103351;BB SEGURIDADE PARTICIPAÇÕES S.A.;2018-01-01;2018-12-31;Ordinária;;Outros;1096249.00;2018-08-21
17.344.597/0001-94;2020-01-01;14;103351;BB SEGURIDADE PARTICIPAÇÕES S.A.;2019-01-01;2019-12-31;Ordinária;;Outros;2648646.00;2020-02-27
17.344.597/0001-94;2020-01-01;14;103351;BB SEGURIDADE PARTICIPAÇÕES S.A.;2019-01-01;2019-12-31;Ordinária;;Outros;1265872.00;2019-08-21
17.344.597/0001-94;2020-01-01;14;103351;BB SEGURIDADE PARTICIPAÇÕES S.A.;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;1141657.00;2020-02-27
17.344.597/0001-94;2020-01-01;14;103351;BB SEGURIDADE PARTICIPAÇÕES S.A.;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;512456.00;2019-08-21
17.346.997/0001-39;2020-01-01;4;99537;COSAN LOGISTICA S.A.;2017-01-01;2017-12-31;Ordinária;;;0.00;
17.346.997/0001-39;2020-01-01;4;99537;COSAN LOGISTICA S.A.;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;0.00;
17.346.997/0001-39;2020-01-01;4;99537;COSAN LOGISTICA S.A.;2019-01-01;2019-12-31;Ordinária;;;0.00;
18.328.118/0001-09;2020-01-01;11;100781;PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.;2017-01-01;2017-12-31;Ordinária;;Dividendo Obrigatório;603.00;2019-05-15
18.328.118/0001-09;2020-01-01;11;100781;PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;7338.00;2019-05-15
18.328.118/0001-09;2020-01-01;11;100781;PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;5599.00;2020-05-18
18.328.118/0001-09;2020-01-01;11;100781;PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.;2020-01-01;2020-12-31;Ordinária;;;0.00;
18.593.815/0001-97;2020-01-01;11;103747;PRINER SERVIÇOS INDUSTRIAIS S.A.;2018-01-01;2018-01-31;Ordinária;;Dividendo Obrigatório;722000.00;
18.593.815/0001-97;2020-01-01;11;103747;PRINER SERVIÇOS INDUSTRIAIS S.A.;2019-01-01;2019-12-31;Ordinária;;;0.00;
19.378.769/0001-76;2020-01-01;9;104594;INSTITUTO HERMES PARDINI S.A.;2017-01-01;2017-12-31;Ordinária;;Juros Sobre Capital Próprio;30020493.43;2017-12-28
19.378.769/0001-76;2020-01-01;9;104594;INSTITUTO HERMES PARDINI S.A.;2017-01-01;2017-12-31;Ordinária;;Dividendo Obrigatório;4240563.27;2018-05-30
19.378.769/0001-76;2020-01-01;9;104594;INSTITUTO HERMES PARDINI S.A.;2018-01-01;2018-12-31;Ordinária;;Juros Sobre Capital Próprio;38235539.45;2018-12-27
19.378.769/0001-76;2020-01-01;9;104594;INSTITUTO HERMES PARDINI S.A.;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;20151188.63;2019-05-30
19.378.769/0001-76;2020-01-01;9;104594;INSTITUTO HERMES PARDINI S.A.;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;2934326.42;2020-12-31
19.378.769/0001-76;2020-01-01;9;104594;INSTITUTO HERMES PARDINI S.A.;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;34624241.55;2019-12-30
19.526.748/0001-50;2020-01-01;5;102858;COMPANHIA INDUSTRIAL CATAGUASES;2017-01-01;2017-12-31;Preferencial;;;0.00;
19.526.748/0001-50;2020-01-01;5;102858;COMPANHIA INDUSTRIAL CATAGUASES;2018-01-01;2018-12-31;Ordinária;;;0.00;
19.526.748/0001-50;2020-01-01;5;102858;COMPANHIA INDUSTRIAL CATAGUASES;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;3.19;
19.526.748/0001-50;2020-01-01;5;102858;COMPANHIA INDUSTRIAL CATAGUASES;2019-01-01;2019-12-31;Preferencial;;Dividendo Obrigatório;114.42;
19.853.511/0001-84;2020-01-01;13;103447;NOTRE DAME INTERMÉDICA PARTICIPAÇÕES S.A.;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;79342309.49;2019-04-10
19.853.511/0001-84;2020-01-01;13;103447;NOTRE DAME INTERMÉDICA PARTICIPAÇÕES S.A.;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;100600795.43;2020-08-25
20.247.322/0001-47;2020-01-01;6;100615;ALLIED TECNOLOGIA S.A.;2017-01-01;2017-12-31;Ordinária;;Dividendo Obrigatório;5967000.00;2018-03-12
20.247.322/0001-47;2020-01-01;6;100615;ALLIED TECNOLOGIA S.A.;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;4968000.00;2019-04-26
20.247.322/0001-47;2020-01-01;6;100615;ALLIED TECNOLOGIA S.A.;2019-01-01;2019-12-31;Ordinária;;Dividendo Obrigatório;937000.00;2020-03-09
20.258.278/0001-70;2020-01-01;5;97620;OUROFINO S.A.;2017-01-01;2017-12-31;Ordinária;;Dividendo Obrigatório;10846873.33;2018-04-25
20.258.278/0001-70;2020-01-01;5;97620;OUROFINO S.A.;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;16351229.07;2019-05-20
20.258.278/0001-70;2020-01-01;5;97620;OUROFINO S.A.;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;944647.10;
20.646.442/0001-17;2020-01-01;1;95319;GAIA CRED SECURITIZADORA DE CRÉDITOS FINANCEIROS S/A.;2019-01-01;2019-12-31;Ordinária;;;0.00;
21.240.146/0001-84;2020-01-01;3;102829;AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;2017-01-01;2017-12-31;Ordinária;;;497.00;
21.240.146/0001-84;2020-01-01;3;102829;AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;2018-01-01;2018-12-31;Ordinária;;;0.00;
21.240.146/0001-84;2020-01-01;3;102829;AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;2019-01-01;2019-12-31;Ordinária;;;740.00;
21.240.146/0001-84;2020-01-01;3;102829;AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;2020-01-01;2020-12-31;Ordinária;;;0.00;
21.254.073/0001-80;2020-01-01;1;95231;COMPANHIA ITAUNENSE ENERGIA E PARTICIPAÇÕES;2017-01-01;2017-12-31;Ordinária;;Dividendo Obrigatório;0.00;
21.254.073/0001-80;2020-01-01;1;95231;COMPANHIA ITAUNENSE ENERGIA E PARTICIPAÇÕES;2017-01-01;2017-12-31;Preferencial;;Dividendo Obrigatório;0.00;
21.254.073/0001-80;2020-01-01;1;95231;COMPANHIA ITAUNENSE ENERGIA E PARTICIPAÇÕES;2018-01-01;2018-12-31;Ordinária;;;0.00;
21.254.073/0001-80;2020-01-01;1;95231;COMPANHIA ITAUNENSE ENERGIA E PARTICIPAÇÕES;2019-01-01;2019-12-31;Ordinária;;Juros Sobre Capital Próprio;0.00;
21.255.567/0001-89;2020-01-01;3;103475;CIA TECIDOS SANTANENSE EM RECUPERAÇÃO JUDICIAL;2017-01-01;2017-12-31;Ordinária;;Dividendo Obrigatório;1137592.80;2017-12-22
21.255.567/0001-89;2020-01-01;3;103475;CIA TECIDOS SANTANENSE EM RECUPERAÇÃO JUDICIAL;2017-01-01;2017-12-31;Ordinária;;Dividendo Obrigatório;3432827.95;2018-05-16
21.255.567/0001-89;2020-01-01;3;103475;CIA TECIDOS SANTANENSE EM RECUPERAÇÃO JUDICIAL;2017-01-01;2017-12-31;Preferencial;;Dividendo Obrigatório;41341.83;2017-12-22
21.255.567/0001-89;2020-01-01;3;103475;CIA TECIDOS SANTANENSE EM RECUPERAÇÃO JUDICIAL;2017-01-01;2017-12-31;Preferencial;;Dividendo Obrigatório;124754.13;2018-05-16
21.255.567/0001-89;2020-01-01;3;103475;CIA TECIDOS SANTANENSE EM RECUPERAÇÃO JUDICIAL;2017-01-01;2017-12-31;Preferencial;Preferencial Classe D;Dividendo Obrigatório;40.36;2017-12-22
21.255.567/0001-89;2020-01-01;3;103475;CIA TECIDOS SANTANENSE EM RECUPERAÇÃO JUDICIAL;2017-01-01;2017-12-31;Preferencial;Preferencial Classe D;Dividendo Obrigatório;121.80;2018-05-16
21.255.567/0001-89;2020-01-01;3;103475;CIA TECIDOS SANTANENSE EM RECUPERAÇÃO JUDICIAL;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;38041111.00;2018-12-26
21.255.567/0001-89;2020-01-01;3;103475;CIA TECIDOS SANTANENSE EM RECUPERAÇÃO JUDICIAL;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;1518239.95;2019-05-31
21.255.567/0001-89;2020-01-01;3;103475;CIA TECIDOS SANTANENSE EM RECUPERAÇÃO JUDICIAL;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;1518239.95;2019-06-28
21.255.567/0001-89;2020-01-01;3;103475;CIA TECIDOS SANTANENSE EM RECUPERAÇÃO JUDICIAL;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;1518239.96;2019-12-30
21.255.567/0001-89;2020-01-01;3;103475;CIA TECIDOS SANTANENSE EM RECUPERAÇÃO JUDICIAL;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;1518239.95;2019-07-31
21.255.567/0001-89;2020-01-01;3;103475;CIA TECIDOS SANTANENSE EM RECUPERAÇÃO JUDICIAL;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;1518239.95;2019-11-29
21.255.567/0001-89;2020-01-01;3;103475;CIA TECIDOS SANTANENSE EM RECUPERAÇÃO JUDICIAL;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;1518239.95;2019-08-30
21.255.567/0001-89;2020-01-01;3;103475;CIA TECIDOS SANTANENSE EM RECUPERAÇÃO JUDICIAL;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;1518239.95;2019-10-31
21.255.567/0001-89;2020-01-01;3;103475;CIA TECIDOS SANTANENSE EM RECUPERAÇÃO JUDICIAL;2018-01-01;2018-12-31;Ordinária;;Dividendo Obrigatório;1518239.95;2019-09-30
21.255.567/0001-89;2020-01-01;3;103475;CIA TECIDOS SANTANENSE EM RECUPERAÇÃO JUDICIAL;2018-01-01;2018-12-31;Preferencial;;Dividendo Obrigatório;1256792.00;2018-12-26
21.255.567/0001-89;2020-01-01;3;103475;CIA TECIDOS SANTANENSE EM RECUPERAÇÃO JUDICIAL;2018-01-01;2018-12-31;Preferencial;;Dividendo Obrigatório;55175.12;2019-05-31
21.255.567/0001-89;2020-01-01;3;103475;CIA TECIDOS SANTANENSE EM RECUPERAÇÃO JUDICIAL;2018-01-01;2018-12-31;Preferencial;;Dividendo Obrigatório;55175.12;2019-06-28
21.255.567/0001-89;2020-01-01;3;103475;CIA TECIDOS SANTANENSE EM RECUPERAÇÃO JUDICIAL;2018-01-01;2018-12-31;Preferencial;;Dividendo Obrigatório;55175.12;2019-07-31
21.255.567/0001-89;2020-01-01;3;103475;CIA TECIDOS SANTANENSE EM RECUPERAÇÃO JUDICIAL;2018-01-01;2018-12-31;Preferencial;;Dividendo Obrigatório;55175.12;2019-08-30
21.255.567/0001-89;2020-01-01;3;103475;CIA TECIDOS SANTANENSE EM RECUPERAÇÃO JUDICIAL;2018-01-01;2018-12-31;Preferencial;;Dividendo Obrigatório;55175.12;2019-09-30
21.255.567/0001-89;2020-01-01;3;103475;CIA TECIDOS SANTANENSE EM RECUPERAÇÃO JUDICIAL;2018-01-01;2018-12-31;Preferencial;;Dividendo Obrigatório;55175.12;2019-10-31
21.255.567/0001-89;2020-01-01;3;103475;CIA TECIDOS SANTANENSE EM RECUPERAÇÃO JUDICIAL;2018-01-01;2018-12-31;Preferencial;;Dividendo Obrigatório;55175.12;2019-11-29
21.255.567/0001-89;2020-01-01;3;103475;CIA TECIDOS SANTANENSE EM RECUPERAÇÃO JUDICIAL;2018-01-01;2018-12-31;Preferencial;;Dividendo Obrigatório;55175.16;2019-12-30
21.255.567/0001-89;2020-01-01;3;103475;CIA TECIDOS SANTANENSE EM RECUPERAÇÃO JUDICIAL;2018-01-01;2018-12-31;Preferencial;Preferencial Classe D;Dividendo Obrigatório;53.87;2019-08-30
21.255.567/0001-89;2020-01-01;3;103475;CIA TECIDOS SANTANENSE EM RECUPERAÇÃO JUDICIAL;2018-01-01;2018-12-31;Preferencial;Preferencial Classe D;Dividendo Obrigatório;53.87;2019-09-30
21.255.567/0001-89;2020-01-01;3;103475;CIA TECIDOS SANTANENSE EM RECUPERAÇÃO JUDICIAL;2018-01-01;2018-12-31;Preferencial;Preferencial Classe D;Dividendo Obrigatório;53.87;2019-07-31
