CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Tipo_Obrigacao;Tipo_Garantia;Descricao_Outras_Garantias;Divida_Inferior_1_Ano;Divida_1a3Anos;Divida_3a5Anos;Divida_Superior_5Anos;Divida_Total;Observacao
09.053.134/0001-45;2020-01-01;6;104584;ELFA MEDICAMENTOS S.A.;2019-01-01;2019-12-31;Empréstimo;Garantia Real;;203298000.00;83335000.00;16667000.00;0.00;303300000.00;As informações referem-se às demonstrações financeiras consolidadas da Companhia especialmente elaboradas para registro. O total demonstrado na tabela acima considera o saldo de financiamentos, empréstimos e outros títulos de dívida.
09.054.385/0001-44;2020-01-01;5;103235;INBRANDS S.A.;2019-01-01;2019-12-31;Títulos de dívida;Garantia Real;;532684000.00;0.00;0.00;0.00;532684000.00;O valor apresentado nos itens 3.7 e 3.8 não representam o nível de endividamento da empresa, mas sim o total de obrigações baseado no somatório do passivo circulante e do passivo não circulante.Para categorização das dívidas, foi levada em conta a onerosidade da garantia perante a Companhia e não perante terceiros. As informações aqui prestadas se referem às Demonstrações Financeiras Consolidadas da Companhia.
09.074.183/0001-64;2020-01-01;1;94994;TRANSBRASILIANA CONCESSIONÁRIA DE RODOVIA S.A;2019-01-01;2019-12-31;Empréstimo;Garantia Real;;35261987.85;81885972.43;33528470.80;4229559.79;154905990.87;
09.083.175/0001-84;2020-01-01;6;103760;MOSAICO TECNOLOGIA AO CONSUMIDOR S.A.;2019-01-01;2019-12-31;Empréstimo;Garantia Real;;1673000.00;24181000.00;22168000.00;0.00;48022000.00;Para fins de preenchimento deste item, são consideradas obrigações: (i) inferiores a um ano (01/01/2020 a 31/12/2020) (ii) um a três anos (01/01/2021 a 31/12/2023). As informações referem-se às demonstrações financeiras consolidadas da Companhia.Financiamento: Valor referente a saldo a pagar, de forma parcelada, pela aquisição do Buscapé Company.
09.083.175/0001-84;2020-01-01;6;103760;MOSAICO TECNOLOGIA AO CONSUMIDOR S.A.;2019-01-01;2019-12-31;Financiamento;Quirografárias;;19557000.00;0.00;0.00;0.00;19557000.00;Para fins de preenchimento deste item, são consideradas obrigações: (i) inferiores a um ano (01/01/2020 a 31/12/2020) (ii) um a três anos (01/01/2021 a 31/12/2023). As informações referem-se às demonstrações financeiras consolidadas da Companhia.Financiamento: Valor referente a saldo a pagar, de forma parcelada, pela aquisição do Buscapé Company.
09.095.183/0001-40;2020-01-01;4;104549;ENERGISA PARAÍBA - DISTRIBUIDORA DE ENERGIA S/A;2019-01-01;2019-12-31;Empréstimo;Quirografárias;;103953626.11;75346010.26;727531.32;1716973.93;181744141.62;
09.095.183/0001-40;2020-01-01;4;104549;ENERGISA PARAÍBA - DISTRIBUIDORA DE ENERGIA S/A;2019-01-01;2019-12-31;Financiamento;Garantia Real;;23564019.79;0.00;0.00;0.00;23564019.79;
09.095.183/0001-40;2020-01-01;4;104549;ENERGISA PARAÍBA - DISTRIBUIDORA DE ENERGIA S/A;2019-01-01;2019-12-31;Financiamento;Quirografárias;;4895781.73;7991350.43;2142013.28;0.00;15029145.44;
09.095.183/0001-40;2020-01-01;4;104549;ENERGISA PARAÍBA - DISTRIBUIDORA DE ENERGIA S/A;2019-01-01;2019-12-31;Títulos de dívida;Quirografárias;;55326680.09;305018660.06;195221823.44;104988481.16;660555644.75;
09.114.805/0001-30;2020-01-01;5;103577;OCEANPACT SERVIÇOS MARITIMOS S.A.;2019-01-01;2019-12-31;Empréstimo;Garantia Real;;68373000.00;93861000.00;7359000.00;2036000.00;171629000.00;Os saldos apresentados acima referem-se às rubricas de empréstimos e financiamentos apresentadas nas demonstrações financeiras consolidadas da Companhia referentes ao exercício social encerrado em 31 de dezembro de 2019. Empréstimos referem-se a CCBs para linhas de capital de giro. Financiamentos referem-se ao financiamento para compra de máquinas equipamentos ou construção de embarcações via BNDES/FMM.
09.114.805/0001-30;2020-01-01;5;103577;OCEANPACT SERVIÇOS MARITIMOS S.A.;2019-01-01;2019-12-31;Financiamento;Garantia Real;;17677000.00;26136000.00;27105000.00;152407000.00;223325000.00;Os saldos apresentados acima referem-se às rubricas de empréstimos e financiamentos apresentadas nas demonstrações financeiras consolidadas da Companhia referentes ao exercício social encerrado em 31 de dezembro de 2019. Empréstimos referem-se a CCBs para linhas de capital de giro. Financiamentos referem-se ao financiamento para compra de máquinas equipamentos ou construção de embarcações via BNDES/FMM.
09.116.278/0001-01;2020-01-01;1;95175;CONPEL CIA NORDESTINA PAPEL - EM RECUPERAÇÃO JUDICIAL;2019-01-01;2019-12-31;Empréstimo;Garantia Real;;2320.00;0.00;0.00;0.00;2320.00;
09.146.451/0001-06;2020-01-01;1;95706;KALLAS INCORPORAÇÕES E CONSTRUÇÕES S.A.;2019-01-01;2019-12-31;Empréstimo;Garantia Real;;2024000.00;101396000.00;0.00;0.00;103420000.00;
09.146.451/0001-06;2020-01-01;1;95706;KALLAS INCORPORAÇÕES E CONSTRUÇÕES S.A.;2020-01-01;2020-12-31;Empréstimo;Garantia Real;;12704000.00;102577000.00;0.00;0.00;115281000.00;
09.149.503/0001-06;2020-01-01;21;104840;SERENA GERAÇÃO S.A.;2019-01-01;2019-12-31;Empréstimo;Garantia Real;;203458000.00;662193000.00;720361000.00;2432394000.00;4018406000.00;
09.149.503/0001-06;2020-01-01;21;104840;SERENA GERAÇÃO S.A.;2019-01-01;2019-12-31;Títulos de dívida;Quirografárias;;2697000.00;8092000.00;5342000.00;36993000.00;53124000.00;
09.257.877/0001-37;2020-01-01;2;97970;FERROVIA NORTE SUL S/A;2019-01-01;2019-12-31;Empréstimo;Quirografárias;;553879000.00;31168000.00;15759000.00;309984000.00;910790000.00;
09.288.252/0001-32;2020-01-01;13;104575;ANIMA HOLDING S.A.;2019-01-01;2019-12-31;Empréstimo;Garantia Real;;42254000.00;363594000.00;99634000.00;0.00;505482000.00;ObservaçãoPara segregação de nossas obrigações (empréstimos, financiamentos e debêntures circulante e não circulante) de acordo com as categorias previstas na tabela acima (dívidas com garantia real e dívidas quirografárias), levamos em consideração o seguinte critério:(i)foram consideradas dívidas com garantia real: todas as dívidas garantidas por nossos ativos fixos, tais como equipamento, imóveis, cessões e alienações fiduciárias de bens e/ou direitos, etc.(ii)foram consideradas dívidas quirografárias: todas as nossas dívidas que não estejam garantidas de nenhuma forma ou que estejam garantidas por garantias fidejussórias, tais como avais e fianças e(iii) foram considerados  derivativos: o swap sobre o empréstimo 4131.Em 31 de dezembro de 2019, não possuíamos nenhuma dívida garantida por garantia flutuante.Estas informações referem-se às informações contábeis consolidadas. 
09.288.252/0001-32;2020-01-01;13;104575;ANIMA HOLDING S.A.;2019-01-01;2019-12-31;Empréstimo;Quirografárias;;56470000.00;91172000.00;12644000.00;0.00;160286000.00;ObservaçãoPara segregação de nossas obrigações (empréstimos, financiamentos e debêntures circulante e não circulante) de acordo com as categorias previstas na tabela acima (dívidas com garantia real e dívidas quirografárias), levamos em consideração o seguinte critério:(i)foram consideradas dívidas com garantia real: todas as dívidas garantidas por nossos ativos fixos, tais como equipamento, imóveis, cessões e alienações fiduciárias de bens e/ou direitos, etc.(ii)foram consideradas dívidas quirografárias: todas as nossas dívidas que não estejam garantidas de nenhuma forma ou que estejam garantidas por garantias fidejussórias, tais como avais e fianças e(iii) foram considerados  derivativos: o swap sobre o empréstimo 4131.Em 31 de dezembro de 2019, não possuíamos nenhuma dívida garantida por garantia flutuante.Estas informações referem-se às informações contábeis consolidadas. 
09.288.252/0001-32;2020-01-01;13;104575;ANIMA HOLDING S.A.;2019-01-01;2019-12-31;Financiamento;Garantia Real;;2689000.00;5087000.00;3391000.00;1555000.00;12722000.00;ObservaçãoPara segregação de nossas obrigações (empréstimos, financiamentos e debêntures circulante e não circulante) de acordo com as categorias previstas na tabela acima (dívidas com garantia real e dívidas quirografárias), levamos em consideração o seguinte critério:(i)foram consideradas dívidas com garantia real: todas as dívidas garantidas por nossos ativos fixos, tais como equipamento, imóveis, cessões e alienações fiduciárias de bens e/ou direitos, etc.(ii)foram consideradas dívidas quirografárias: todas as nossas dívidas que não estejam garantidas de nenhuma forma ou que estejam garantidas por garantias fidejussórias, tais como avais e fianças e(iii) foram considerados  derivativos: o swap sobre o empréstimo 4131.Em 31 de dezembro de 2019, não possuíamos nenhuma dívida garantida por garantia flutuante.Estas informações referem-se às informações contábeis consolidadas. 
09.288.252/0001-32;2020-01-01;13;104575;ANIMA HOLDING S.A.;2019-01-01;2019-12-31;Financiamento;Quirografárias;;2022000.00;5929000.00;3864000.00;161000.00;11976000.00;ObservaçãoPara segregação de nossas obrigações (empréstimos, financiamentos e debêntures circulante e não circulante) de acordo com as categorias previstas na tabela acima (dívidas com garantia real e dívidas quirografárias), levamos em consideração o seguinte critério:(i)foram consideradas dívidas com garantia real: todas as dívidas garantidas por nossos ativos fixos, tais como equipamento, imóveis, cessões e alienações fiduciárias de bens e/ou direitos, etc.(ii)foram consideradas dívidas quirografárias: todas as nossas dívidas que não estejam garantidas de nenhuma forma ou que estejam garantidas por garantias fidejussórias, tais como avais e fianças e(iii) foram considerados  derivativos: o swap sobre o empréstimo 4131.Em 31 de dezembro de 2019, não possuíamos nenhuma dívida garantida por garantia flutuante.Estas informações referem-se às informações contábeis consolidadas. 
09.288.252/0001-32;2020-01-01;13;104575;ANIMA HOLDING S.A.;2020-01-01;2020-12-31;Empréstimo;Garantia Real;;29834000.00;54560000.00;12645000.00;0.00;97039000.00;Para segregação de nossas obrigações (empréstimos, financiamentos e debêntures circulante e não circulante) de acordo com as categorias previstas na tabela acima (dívidas com garantia real e dívidas quirografárias), levamos em consideração o seguinte critério:(i) foram consideradas dívidas com garantia real: todas as dívidas garantidas por nossos ativos fixos, tais como equipamento, imóveis, cessões e alienações fiduciárias de bens e/ou direitos, etc.(ii) foram consideradas dívidas quirografárias: todas as nossas dívidas que não estejam garantidas de nenhuma forma ou que estejam garantidas por garantias fidejussórias, tais como avais e fianças e(iii) foram considerados derivativos: o swap sobre o empréstimo 4131.Em 30 de setembro de 2020, não possuíamos nenhuma dívida garantida por garantia flutuante. Estas informações referem-se às informações contábeis consolidadas.
09.288.252/0001-32;2020-01-01;13;104575;ANIMA HOLDING S.A.;2020-01-01;2020-12-31;Empréstimo;Quirografárias;;5348000.00;15151000.00;30302000.00;37878000.00;88679000.00;Para segregação de nossas obrigações (empréstimos, financiamentos e debêntures circulante e não circulante) de acordo com as categorias previstas na tabela acima (dívidas com garantia real e dívidas quirografárias), levamos em consideração o seguinte critério:(i) foram consideradas dívidas com garantia real: todas as dívidas garantidas por nossos ativos fixos, tais como equipamento, imóveis, cessões e alienações fiduciárias de bens e/ou direitos, etc.(ii) foram consideradas dívidas quirografárias: todas as nossas dívidas que não estejam garantidas de nenhuma forma ou que estejam garantidas por garantias fidejussórias, tais como avais e fianças e(iii) foram considerados derivativos: o swap sobre o empréstimo 4131.Em 30 de setembro de 2020, não possuíamos nenhuma dívida garantida por garantia flutuante. Estas informações referem-se às informações contábeis consolidadas.
09.288.252/0001-32;2020-01-01;13;104575;ANIMA HOLDING S.A.;2020-01-01;2020-12-31;Financiamento;Garantia Real;;9000.00;23000.00;10000.00;0.00;42000.00;Para segregação de nossas obrigações (empréstimos, financiamentos e debêntures circulante e não circulante) de acordo com as categorias previstas na tabela acima (dívidas com garantia real e dívidas quirografárias), levamos em consideração o seguinte critério:(i) foram consideradas dívidas com garantia real: todas as dívidas garantidas por nossos ativos fixos, tais como equipamento, imóveis, cessões e alienações fiduciárias de bens e/ou direitos, etc.(ii) foram consideradas dívidas quirografárias: todas as nossas dívidas que não estejam garantidas de nenhuma forma ou que estejam garantidas por garantias fidejussórias, tais como avais e fianças e(iii) foram considerados derivativos: o swap sobre o empréstimo 4131.Em 30 de setembro de 2020, não possuíamos nenhuma dívida garantida por garantia flutuante. Estas informações referem-se às informações contábeis consolidadas.
09.288.252/0001-32;2020-01-01;13;104575;ANIMA HOLDING S.A.;2020-01-01;2020-12-31;Financiamento;Quirografárias;;1961000.00;4347000.00;3864000.00;163000.00;10335000.00;Para segregação de nossas obrigações (empréstimos, financiamentos e debêntures circulante e não circulante) de acordo com as categorias previstas na tabela acima (dívidas com garantia real e dívidas quirografárias), levamos em consideração o seguinte critério:(i) foram consideradas dívidas com garantia real: todas as dívidas garantidas por nossos ativos fixos, tais como equipamento, imóveis, cessões e alienações fiduciárias de bens e/ou direitos, etc.(ii) foram consideradas dívidas quirografárias: todas as nossas dívidas que não estejam garantidas de nenhuma forma ou que estejam garantidas por garantias fidejussórias, tais como avais e fianças e(iii) foram considerados derivativos: o swap sobre o empréstimo 4131.Em 30 de setembro de 2020, não possuíamos nenhuma dívida garantida por garantia flutuante. Estas informações referem-se às informações contábeis consolidadas.
09.288.252/0001-32;2020-01-01;13;104575;ANIMA HOLDING S.A.;2020-01-01;2020-12-31;Títulos de dívida;Quirografárias;;50762000.00;329428000.00;99624000.00;0.00;479814000.00;Para segregação de nossas obrigações (empréstimos, financiamentos e debêntures circulante e não circulante) de acordo com as categorias previstas na tabela acima (dívidas com garantia real e dívidas quirografárias), levamos em consideração o seguinte critério:(i) foram consideradas dívidas com garantia real: todas as dívidas garantidas por nossos ativos fixos, tais como equipamento, imóveis, cessões e alienações fiduciárias de bens e/ou direitos, etc.(ii) foram consideradas dívidas quirografárias: todas as nossas dívidas que não estejam garantidas de nenhuma forma ou que estejam garantidas por garantias fidejussórias, tais como avais e fianças e(iii) foram considerados derivativos: o swap sobre o empréstimo 4131.Em 30 de setembro de 2020, não possuíamos nenhuma dívida garantida por garantia flutuante. Estas informações referem-se às informações contábeis consolidadas.
09.295.063/0001-97;2020-01-01;7;103753;TECHNOS S.A.;2019-01-01;2019-12-31;Empréstimo;Garantia Flutuante;;42238000.00;31946000.00;34025000.00;9511000.00;117720000.00;
09.304.427/0001-58;2020-01-01;1;95326;HABITASEC SECURITIZADORA SA;2019-01-01;2019-12-31;Títulos de dívida;Quirografárias;;622995.10;0.00;0.00;0.00;622995.10;
09.305.994/0001-29;2020-01-01;23;104561;AZUL S.A.;2019-01-01;2019-12-31;Empréstimo;Garantia Real;;148369000.00;10954000.00;0.00;0.00;159323000.00;Estão classificadas como Garantia Real os empréstimos e financiamentos cuja garantia é o ativo objeto da transação. Os empréstimos e financiamentos cuja garantia é carta fiança são classificados como quirografárias. Estão classificados como títulos de dívida as debêntures.
