CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Data_Fim_Trimestre;Valor_Mobiliario;Mercado_Valor_Mobiliario;Entidade_Administradora_Mercado;Especie_Acao;Classe_Acao_Preferencial;Descricao_Outro_Valor_Mobiliario;Valor_Volume_Negociado;Valor_Maior_Cotacao;Valor_Menor_Cotacao;Escala_Cotacao;Valor_Cotacao_Media
00.336.701/0001-04;2020-01-01;12;103080;TELEC BRASILEIRAS S.A. TELEBRAS;2017-01-01;2017-12-31;2017-09-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;442.19;42.00;37.21;Reais por ação;39.61
00.336.701/0001-04;2020-01-01;12;103080;TELEC BRASILEIRAS S.A. TELEBRAS;2017-01-01;2017-12-31;2017-12-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;195138.00;43.71;35.00;Reais por ação;39.36
00.336.701/0001-04;2020-01-01;12;103080;TELEC BRASILEIRAS S.A. TELEBRAS;2017-01-01;2017-12-31;2017-03-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;52865287.00;49.89;22.02;Reais por ação;35.96
00.336.701/0001-04;2020-01-01;12;103080;TELEC BRASILEIRAS S.A. TELEBRAS;2017-01-01;2017-12-31;2017-06-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;32645212.00;44.37;26.01;Reais por ação;35.19
00.336.701/0001-04;2020-01-01;12;103080;TELEC BRASILEIRAS S.A. TELEBRAS;2017-01-01;2017-12-31;2017-09-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;23263595.00;39.10;27.31;Reais por ação;33.21
00.336.701/0001-04;2020-01-01;12;103080;TELEC BRASILEIRAS S.A. TELEBRAS;2017-01-01;2017-12-31;2017-12-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;19415735.00;31.42;19.81;Reais por ação;25.62
00.359.742/0001-08;2020-01-01;5;102800;FICTOR ALIMENTOS S.A.;2019-01-01;2019-12-31;2019-06-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;3007551.00;2.04;1.68;Reais por ação;1.75
00.359.742/0001-08;2020-01-01;5;102800;FICTOR ALIMENTOS S.A.;2019-01-01;2019-12-31;2019-03-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;9725029.00;2.95;2.00;Reais por lote de 1000;2.47
00.359.742/0001-08;2020-01-01;5;102800;FICTOR ALIMENTOS S.A.;2019-01-01;2019-12-31;2019-12-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;6536019.00;1.86;1.47;Reais por ação;1.64
00.359.742/0001-08;2020-01-01;5;102800;FICTOR ALIMENTOS S.A.;2019-01-01;2019-12-31;2019-09-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;13489130.00;2.50;1.36;Reais por ação;1.94
00.359.742/0001-08;2020-01-01;5;102800;FICTOR ALIMENTOS S.A.;2018-01-01;2018-12-31;2018-03-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;15759914.00;3.57;2.61;Reais por ação;3.11
00.359.742/0001-08;2020-01-01;5;102800;FICTOR ALIMENTOS S.A.;2018-01-01;2018-12-31;2018-06-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;5525880.00;2.99;1.95;Reais por ação;2.58
00.359.742/0001-08;2020-01-01;5;102800;FICTOR ALIMENTOS S.A.;2018-01-01;2018-12-31;2018-09-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;24076419.00;4.03;2.11;Reais por ação;3.08
00.359.742/0001-08;2020-01-01;5;102800;FICTOR ALIMENTOS S.A.;2018-01-01;2018-12-31;2018-12-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;5121963.00;2.95;2.43;Reais por ação;2.63
00.359.742/0001-08;2020-01-01;5;102800;FICTOR ALIMENTOS S.A.;2017-01-01;2017-12-31;2017-03-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;17967671.00;5.29;2.94;Reais por ação;4.12
00.359.742/0001-08;2020-01-01;5;102800;FICTOR ALIMENTOS S.A.;2017-01-01;2017-12-31;2017-06-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;8622633.00;5.10;3.30;Reais por ação;3.97
00.359.742/0001-08;2020-01-01;5;102800;FICTOR ALIMENTOS S.A.;2017-01-01;2017-12-31;2017-09-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;7657987.00;3.30;3.70;Reais por ação;2.89
00.359.742/0001-08;2020-01-01;5;102800;FICTOR ALIMENTOS S.A.;2017-01-01;2017-12-31;2017-12-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;60135453.00;5.05;2.60;Reais por ação;3.88
00.416.968/0001-01;2020-01-01;19;103618;BANCO INTER S.A.;2019-01-01;2019-12-31;2019-03-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;1267103897.00;9.00;6.17;Reais por ação;7.04
00.416.968/0001-01;2020-01-01;19;103618;BANCO INTER S.A.;2019-01-01;2019-12-31;2019-06-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;2476836402.00;11.60;8.90;Reais por ação;10.16
00.416.968/0001-01;2020-01-01;19;103618;BANCO INTER S.A.;2019-01-01;2019-12-31;2019-09-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;5525818600.00;23.50;10.30;Reais por ação;17.41
00.416.968/0001-01;2020-01-01;19;103618;BANCO INTER S.A.;2019-01-01;2019-12-31;2019-09-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;264568158.00;37.00;13.79;Reais por ação;19.91
00.416.968/0001-01;2020-01-01;19;103618;BANCO INTER S.A.;2019-01-01;2019-12-31;2019-09-30;Certificados de Depósito de Valores Mobiliários;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;;;Units;3366692940.00;70.80;40.35;Reais por ação;55.99
00.416.968/0001-01;2020-01-01;19;103618;BANCO INTER S.A.;2019-01-01;2019-12-31;2019-12-31;Certificados de Depósito de Valores Mobiliários;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;;;Units;2877481338.00;54.11;40.38;Reais por ação;46.99
00.416.968/0001-01;2020-01-01;19;103618;BANCO INTER S.A.;2019-01-01;2019-12-31;2019-12-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;257711354.00;17.66;13.00;Reais por ação;15.30
00.416.968/0001-01;2020-01-01;19;103618;BANCO INTER S.A.;2019-01-01;2019-12-31;2019-12-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;2272122340.00;18.32;13.35;Reais por ação;15.82
00.416.968/0001-01;2020-01-01;19;103618;BANCO INTER S.A.;2018-01-01;2018-12-31;2018-06-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;226861564.00;19.00;13.66;Reais por ação;16.32
00.416.968/0001-01;2020-01-01;19;103618;BANCO INTER S.A.;2018-01-01;2018-12-31;2018-09-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;731685335.00;31.80;13.52;Reais por ação;22.13
00.416.968/0001-01;2020-01-01;19;103618;BANCO INTER S.A.;2018-01-01;2018-12-31;2018-12-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;1245926779.00;46.27;29.45;Reais por ação;38.21
00.545.378/0001-70;2020-01-01;1;95407;SERRA AZUL WATER PARK SA;2018-01-01;2018-12-31;2018-12-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;0.00;0.00;0.00;Reais por ação;0.00
00.545.378/0001-70;2020-01-01;1;95407;SERRA AZUL WATER PARK SA;2017-01-01;2017-12-31;2017-12-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;0.00;0.00;0.00;Reais por ação;0.00
00.776.574/0001-56;2020-01-01;14;103796;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;2019-01-01;2019-12-31;2019-03-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;6800791360.00;50.48;39.16;Reais por ação;45.89
00.776.574/0001-56;2020-01-01;14;103796;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;2019-01-01;2019-12-31;2019-06-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;6194403400.00;42.00;29.98;Reais por ação;34.94
00.776.574/0001-56;2020-01-01;14;103796;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;2019-01-01;2019-12-31;2019-09-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;2553048642.00;49.35;31.84;Reais por ação;40.89
00.776.574/0001-56;2020-01-01;14;103796;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;2019-01-01;2019-12-31;2019-12-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;8213728329.00;66.54;47.67;Reais por ação;56.03
00.776.574/0001-56;2020-01-01;14;103796;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;2018-01-01;2018-12-31;2018-03-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;2610423903.00;28.00;18.56;Reais por ação;22.47
00.776.574/0001-56;2020-01-01;14;103796;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;2018-01-01;2018-12-31;2018-06-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;4005747480.00;31.99;23.00;Reais por ação;26.83
00.776.574/0001-56;2020-01-01;14;103796;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;2018-01-01;2018-12-31;2018-09-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;3655370770.00;32.45;24.00;Reais por ação;27.84
00.776.574/0001-56;2020-01-01;14;103796;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;2018-01-01;2018-12-31;2018-12-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;7160396050.00;42.02;27.62;Reais por ação;35.08
00.776.574/0001-56;2020-01-01;14;103796;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;2017-01-01;2017-12-31;2017-03-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;550560637.00;13.38;9.83;Reais por ação;11.87
00.776.574/0001-56;2020-01-01;14;103796;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;2017-01-01;2017-12-31;2017-06-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;1065128382.00;15.56;10.91;Reais por ação;12.85
00.776.574/0001-56;2020-01-01;14;103796;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;2017-01-01;2017-12-31;2017-09-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;1628382679.00;21.99;11.11;Reais por ação;16.00
00.776.574/0001-56;2020-01-01;14;103796;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;2017-01-01;2017-12-31;2017-12-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;2901788050.00;26.54;15.73;Reais por ação;19.75
00.864.214/0001-06;2020-01-01;8;103422;ENERGISA S.A.;2019-01-01;2019-12-31;2019-03-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;3861376.00;16.80;8.10;Reais por ação;13.82
00.864.214/0001-06;2020-01-01;8;103422;ENERGISA S.A.;2019-01-01;2019-12-31;2019-03-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;3406004.00;8.42;6.02;Reais por ação;6.67
00.864.214/0001-06;2020-01-01;8;103422;ENERGISA S.A.;2019-01-01;2019-12-31;2019-03-31;Certificados de Depósito de Valores Mobiliários;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;;;Units;2639599937.00;42.95;37.08;Reais por ação;40.21
00.864.214/0001-06;2020-01-01;8;103422;ENERGISA S.A.;2019-01-01;2019-12-31;2019-06-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;5336774.00;16.45;12.40;Reais por ação;12.55
00.864.214/0001-06;2020-01-01;8;103422;ENERGISA S.A.;2019-01-01;2019-12-31;2019-06-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;4091974.00;8.05;6.00;Reais por ação;6.67
00.864.214/0001-06;2020-01-01;8;103422;ENERGISA S.A.;2019-01-01;2019-12-31;2019-06-30;Certificados de Depósito de Valores Mobiliários;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;;;Units;4720877349.00;46.19;38.64;Reais por ação;43.20
00.864.214/0001-06;2020-01-01;8;103422;ENERGISA S.A.;2019-01-01;2019-12-31;2019-09-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;5669204.00;14.01;10.90;Reais por ação;13.07
00.864.214/0001-06;2020-01-01;8;103422;ENERGISA S.A.;2019-01-01;2019-12-31;2019-09-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;2422736.00;10.05;7.52;Reais por ação;8.73
00.864.214/0001-06;2020-01-01;8;103422;ENERGISA S.A.;2019-01-01;2019-12-31;2019-09-30;Certificados de Depósito de Valores Mobiliários;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;;;Units;3860689764.00;51.36;44.97;Reais por ação;48.37
00.864.214/0001-06;2020-01-01;8;103422;ENERGISA S.A.;2019-01-01;2019-12-31;2019-12-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;5523250.00;13.95;10.25;Reais por ação;11.76
00.864.214/0001-06;2020-01-01;8;103422;ENERGISA S.A.;2019-01-01;2019-12-31;2019-12-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;2385724.00;10.20;8.35;Reais por ação;9.09
00.864.214/0001-06;2020-01-01;8;103422;ENERGISA S.A.;2019-01-01;2019-12-31;2019-12-31;Certificados de Depósito de Valores Mobiliários;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;;;Units;4274115502.00;54.51;44.84;Reais por ação;48.03
00.864.214/0001-06;2020-01-01;8;103422;ENERGISA S.A.;2018-01-01;2018-12-31;2018-03-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;345433.00;11.15;8.30;Reais por ação;9.62
00.864.214/0001-06;2020-01-01;8;103422;ENERGISA S.A.;2018-01-01;2018-12-31;2018-03-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;614458.00;7.07;4.30;Reais por ação;5.42
00.864.214/0001-06;2020-01-01;8;103422;ENERGISA S.A.;2018-01-01;2018-12-31;2018-03-31;Certificados de Depósito de Valores Mobiliários;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;;;Units;2388806399.00;35.02;25.68;Reais por ação;31.18
00.864.214/0001-06;2020-01-01;8;103422;ENERGISA S.A.;2018-01-01;2018-12-31;2018-06-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;423289.00;11.00;8.50;Reais por ação;9.51
00.864.214/0001-06;2020-01-01;8;103422;ENERGISA S.A.;2018-01-01;2018-12-31;2018-06-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;601371.00;6.37;5.10;Reais por ação;5.68
00.864.214/0001-06;2020-01-01;8;103422;ENERGISA S.A.;2018-01-01;2018-12-31;2018-06-30;Certificados de Depósito de Valores Mobiliários;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;;;Units;1490042672.00;35.07;29.03;Reais por ação;31.83
00.864.214/0001-06;2020-01-01;8;103422;ENERGISA S.A.;2018-01-01;2018-12-31;2018-09-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;302525.00;11.49;8.51;Reais por ação;9.70
00.864.214/0001-06;2020-01-01;8;103422;ENERGISA S.A.;2018-01-01;2018-12-31;2018-09-30;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;515392.00;5.45;4.61;Reais por ação;5.00
00.864.214/0001-06;2020-01-01;8;103422;ENERGISA S.A.;2018-01-01;2018-12-31;2018-09-30;Certificados de Depósito de Valores Mobiliários;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;;;Units;1895907137.00;31.64;27.11;Reais por ação;29.59
00.864.214/0001-06;2020-01-01;8;103422;ENERGISA S.A.;2018-01-01;2018-12-31;2018-12-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;1099552.00;13.00;7.81;Reais por ação;9.39
00.864.214/0001-06;2020-01-01;8;103422;ENERGISA S.A.;2018-01-01;2018-12-31;2018-12-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;2728618.00;7.61;4.85;Reais por ação;6.49
00.864.214/0001-06;2020-01-01;8;103422;ENERGISA S.A.;2018-01-01;2018-12-31;2018-12-31;Certificados de Depósito de Valores Mobiliários;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;;;Units;1547242899.00;38.25;29.80;Reais por ação;35.12
00.864.214/0001-06;2020-01-01;8;103422;ENERGISA S.A.;2017-01-01;2017-12-31;2017-03-31;Certificados de Depósito de Valores Mobiliários;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;;;Units;1306758163.00;23.70;18.30;Reais por ação;21.76
00.864.214/0001-06;2020-01-01;8;103422;ENERGISA S.A.;2017-01-01;2017-12-31;2017-03-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;637477.00;4.77;3.24;Reais por ação;3.82
00.864.214/0001-06;2020-01-01;8;103422;ENERGISA S.A.;2017-01-01;2017-12-31;2017-03-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;215159.00;5.50;3.90;Reais por ação;4.68
00.864.214/0001-06;2020-01-01;8;103422;ENERGISA S.A.;2017-01-01;2017-12-31;2017-06-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;284736.00;8.50;4.91;Reais por ação;6.34
00.864.214/0001-06;2020-01-01;8;103422;ENERGISA S.A.;2017-01-01;2017-12-31;2017-06-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;522795.00;4.44;3.56;Reais por ação;4.04
00.864.214/0001-06;2020-01-01;8;103422;ENERGISA S.A.;2017-01-01;2017-12-31;2017-06-30;Certificados de Depósito de Valores Mobiliários;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;;;Units;965935427.00;25.88;19.90;Reais por ação;22.85
00.864.214/0001-06;2020-01-01;8;103422;ENERGISA S.A.;2017-01-01;2017-12-31;2017-09-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;228928.00;7.80;6.10;Reais por ação;6.95
00.864.214/0001-06;2020-01-01;8;103422;ENERGISA S.A.;2017-01-01;2017-12-31;2017-09-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;353040.00;4.80;3.99;Reais por ação;4.47
00.864.214/0001-06;2020-01-01;8;103422;ENERGISA S.A.;2017-01-01;2017-12-31;2017-09-30;Certificados de Depósito de Valores Mobiliários;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;;;Units;706836049.00;26.70;23.02;Reais por ação;24.85
00.864.214/0001-06;2020-01-01;8;103422;ENERGISA S.A.;2017-01-01;2017-12-31;2017-12-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;97199.00;10.10;6.40;Reais por ação;7.84
00.864.214/0001-06;2020-01-01;8;103422;ENERGISA S.A.;2017-01-01;2017-12-31;2017-12-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Preferencial;;;477597.00;4.60;3.80;Reais por ação;4.13
00.864.214/0001-06;2020-01-01;8;103422;ENERGISA S.A.;2017-01-01;2017-12-31;2017-12-31;Certificados de Depósito de Valores Mobiliários;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;;;Units;788432610.00;27.64;23.48;Reais por ação;25.17
00.924.429/0001-75;2020-01-01;5;102526;FERROVIA CENTRO-ATLANTICA S.A.;2019-01-01;2019-12-31;2019-12-31;Ações;Balcão Organizado;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;0.00;0.00;0.00;Reais por ação;0.00
01.027.058/0001-91;2020-01-01;21;104759;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;2019-01-01;2019-12-31;2019-03-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;10326451.00;11.35;8.87;Reais por ação;10.16
01.027.058/0001-91;2020-01-01;21;104759;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;2019-01-01;2019-12-31;2019-06-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;7473267.00;9.44;6.29;Reais por ação;7.42
01.027.058/0001-91;2020-01-01;21;104759;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;2019-01-01;2019-12-31;2019-09-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;9494714.00;8.88;6.49;Reais por ação;7.49
01.027.058/0001-91;2020-01-01;21;104759;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;2019-01-01;2019-12-31;2019-12-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;7208803.00;8.76;7.33;Reais por ação;7.85
01.027.058/0001-91;2020-01-01;21;104759;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;2018-01-01;2018-12-31;2018-03-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;9361107.69;24.02;18.47;Reais por ação;21.31
01.027.058/0001-91;2020-01-01;21;104759;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;2018-01-01;2018-12-31;2018-06-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;8355076.57;18.29;13.01;Reais por ação;15.72
01.027.058/0001-91;2020-01-01;21;104759;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;2018-01-01;2018-12-31;2018-09-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;6151725.40;15.91;11.49;Reais por ação;13.52
01.027.058/0001-91;2020-01-01;21;104759;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;2018-01-01;2018-12-31;2018-12-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;8422966.70;12.50;8.07;Reais por ação;10.17
01.027.058/0001-91;2020-01-01;21;104759;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;2017-01-01;2017-12-31;2017-03-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;11469616.26;23.11;19.50;Reais por ação;21.63
01.027.058/0001-91;2020-01-01;21;104759;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;2017-01-01;2017-12-31;2017-06-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;10139028.42;24.05;21.01;Reais por ação;22.81
01.027.058/0001-91;2020-01-01;21;104759;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;2017-01-01;2017-12-31;2017-09-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;9376033.51;25.14;20.51;Reais por ação;22.78
01.027.058/0001-91;2020-01-01;21;104759;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;2017-01-01;2017-12-31;2017-12-31;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;7748592.02;23.63;20.02;Reais por ação;22.29
01.083.200/0001-18;2020-01-01;12;104319;NEOENERGIA S.A.;2019-12-01;2019-12-31;2019-09-30;Ações;Bolsa;BM&FBOVESPA S.A. - Bolsa de Valores, Mercadorias e Futuros;Ordinária;;;85469711.32;21.50;16.96;Reais por ação;19.59
