CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Auditor;Auditor;CPF_Auditor;CNPJ_Auditor;Codigo_CVM_Auditor;Tipo_Origem_Auditor;Data_Inicio_Contratacao;Data_Fim_Contratacao;Data_Inicio_Prestacao_Servico;Servico_Contratado;Remuneracao_Auditor;Justificativa_Substituicao;Razao_Apresentada
04.437.534/0001-30;2020-01-01;6;100700;LOCAMÉRICA RENT-A-CAR S.A.;91887;PricewaterhouseCoopers Auditores Independentes;;61562112000554;002879;Nacional;2019-01-01;;;Os auditores independentes foram contratados para:(i) a auditoria das demonstrações financeiras individuais e consolidadas do exercício social findo em 31 de dezembro de 2019 e(ii) as revisões das informações trimestrais individuais e consolidadas encerradas em 31 de março de 2019, 30 de junho de 2019 e 30 de setembro de 2019.;A remuneração do auditor para prestação de serviços referente à auditoria independente sobre as demonstrações financeiras individuais e consolidadas e revisão das informações trimestrais individuais foi de R$403 mil. Os auditores não receberam remuneração, além da descrita acima, uma vez que não prestaram qualquer outro tipo de serviço, além dos descritos no tópico "Descrição do serviço contratado".;Não aplicável.;Não aplicável.
04.437.534/0001-30;2020-01-01;6;100700;LOCAMÉRICA RENT-A-CAR S.A.;91888;Deloitte Touche Tohmatsu Auditores Independentes;;49928567000626;003859;Nacional;2021-01-01;;;Exercício de 2021. Auditoria das demonstrações financeiras individuais e consolidadas da Companhia de Locação das Américas para o exercício findo em 31 de dezembro de 2021, e revisão trimestral para os trimestres findos em 31/03/2021, 30/06/2021 e 30/09/2021 preparadas de acordo com o BRGAAP e IFRS 2. Auditorias de demonstrações financeiras pró-forma e carta conforto;A remuneração do auditor para prestação de serviços referente à auditoria independente sobre as demonstrações financeirasindividuais e consolidadas e revisão das informações trimestrais individuais foi de R$612 mil. Os auditores não receberamremuneração, além da descrita acima, uma vez que não prestaram qualquer outro tipo de serviço, além dos descritos notópico "Descrição do serviço contratado".;Não aplicavel;Não aplicavel
04.739.720/0001-24;2020-01-01;9;98867;USINA TERMELÉTRICA PAMPA SUL S.A.;89820;Deloitte Touche Tohmatsu Auditores Independentes;;49928567000200;003859;Nacional;2017-04-11;;;a) Auditoria das Demonstrações Contábeis elaboradas de acordo com as práticas contábeis brasileiras e "International Financial Reporting Standards - IFRS", referentes ao exercício findo em 31 de dezembro de 2019 b) Auditoria das Demonstrações Contábeis elaboradas de acordo com as práticas contábeis brasileiras, referentes aos exercícios findos em 31 de dezembro de 2018 e 2017 c) Revisão das Informações Trimestrais (ITR) relativas aos trimestres findos em 31 de março de 2020 e 30 de junho de 2020 d) Revisão das Escriturações Contábil Fiscal (ECF), referentes aos exercícios sociais findos em 31 de dezembro de 2017, 2018 e 2019 e e) Revisão do Formulário de Referência, referente ao exercício social findo em 31 de dezembro de 2019.;Os honorários dos auditores independentes contratados relativos ao exercício de 2019 para a realização dos serviços de auditoria independente na Companhia são de R$ 71.132,47. Este montante é composto da seguinte forma:a) Auditoria das Demonstrações Contábeis de 31 de dezembro de 2019, de acordo com as práticas contábeis brasileiras e IFRS - R$ 40.000,00b) Revisão da ECF referente ao exercício findo em 31 de dezembro de 2019 - R$ 2.132,47 e c) Revisão do Formulário de Referência referente ao exercício findo em 31 de dezembro de 2019 - R$ 29.000,00.;N/A;N/A
04.752.991/0001-10;2020-01-01;5;102374;BIOMM S.A.;92516;ERNST & YOUNG AUDITORES INDEPENDETES S.S.;;61366936001440;004715;Nacional;2014-04-11;;;Exame das demonstrações financeiras, individual e consolidada, da BIOMM S.A. preparadas de acordo com as práticas contábeis adotadas no Brasil e instruções da CVM, para o exercícios findos em 31 de dezembro de 2014, 31 de dezembro de 2015, 31 de dezembro de 2016, 31 de dezembro de 2017, 31 de dezembro de 2018 e as Revisões Especiais das Informações Trimestrais, individual e consolidada, para os trimestres findos em 31 de março, 30 de junho e 30 de setembro dos respectivos anos. Em atendimento à Instrução CVM nº 381/2003 a Companhia informa que não contratou a ERNST & YOUNG Auditores Independentes S.S., para trabalhos diversos daqueles correlatos à auditoria externa.;Para o exame das Demonstrações Financeiras e Revisão Especial das Informações Trimestrais, individual e consolidada, da BIOMM S.A. para o exercício findo em 31 de dezembro de 2018 em português e traduzido para o inglês, foram pagos à Ernst & Young Auditores Independentes honorários no montante de R$266.576,45 (Duzentos e sessente e seis mil quinhentos e setenta e seis reais e quarenta e cinco centavos).;A contratação havida foi realizada em função de negociação, pela Companhia, de honorários inferiores aos praticados pelosantigos auditores, Deloitte Touche Tohmatsu Auditores Independentes e contou com a expressa anuência destes.;Não aplicável.
04.752.991/0001-10;2020-01-01;5;102374;BIOMM S.A.;92517;PricewaterhouseCoopers Auditores Independentes;;61562112000554;002879;Nacional;2019-02-20;;;Exame das demonstrações financeiras, individual e consolidada, da BIOMM S.A. preparadas de acordo com as práticas contábeis adotadas no Brasil e instruções da CVM, para o exercícios findos em 31 de dezembro de 2019 e as Revisões Especiais das Informações Trimestrais, individual e consolidada, para os trimestres findos em 31 de março, 30 de junho e 30 de setembro dos respectivos anos.;Para o exame das Demonstrações Financeiras e Revisão Especial das Informações Trimestrais, individual e consolidada, da BIOMM S.A. para o exercício findo em 31 de dezembro de 2018, foram pagos à PricewaterhouseCoopers Auditores Independentes honorários no montante de R$238.873,26 (Duzentos e trinta e oito mil oitocentos e setenta e três reais e vinte e seis centavos).;Atendimento ao prazo de rotatividade previsto no artigo 31 da Instrução CVM nº 308/99, conforme alterada ("ICVM 308/99");Não aplicável.
04.821.041/0001-08;2020-01-01;4;104712;METALFRIO SOLUTIONS S.A.;94620;Deloitte Touche Tohmatsu Auditores Independentes;;49928567000111;003859;Nacional;2014-03-10;;;Serviços de auditoria das nossas demonstrações financeiras individuais e consolidadas relativas aos exercícios sociais encerrados entre 31 de dezembro de 2014 a 2018, bem como de revisões das informações trimestrais ("ITR") para os trimestres findos em 31 de março, 30 de junho e 30 de setembro dos respectivos exercícios, preparadas de acordo com as práticas contábeis adotadas no Brasil e as normas internacionais de contabilidade International Financial Reporting Standards ("IFRS"), emitidas pelo International Accounting Standards Board ("IASB").;Não aplicável;Rodizio;N/A
04.821.041/0001-08;2020-01-01;4;104712;METALFRIO SOLUTIONS S.A.;94621;KPMG Auditores Independentes;;57755217000129;004189;Nacional;2019-04-01;;;Exame das demonstrações financeiras, individuais e consolidadas, da Metalfrio Solutions S.A. para o exercício findo em 31 de dezembro de 2019, elaboradas de acordo com as práticas contábeis adotadas no Brasil e as normas internacionais de relatório financeiro (IFRS) emitidas pelo Internacional Accounting Standards Board (IASB). Revisão das informações contábeis intermediárias, individuais e consolidadas, da Metalfrio Solutions S.A. S.A. abrangendo os trimestres findos em 31 de março, 30 de junho e 30 de setembro de 2019 elaboradas de acordo com o CPC 21(R1) e a norma internacional IAS 34 - Interim Financial Reporting, emitida pelo International Accounting Standards Board - IASB".;Serviços de Auditoria referentes ao exercício social encerrado em 31 de dezembro de 2019: R$ R$681.590,00;Substituição realizada pela análise do cenário global e faz parte de uma série de medidas para a otimização e redução de custos, sem prejuízo da manutenção de um serviço de alta qualidade.;N/A
04.821.041/0001-08;2020-01-01;4;104712;METALFRIO SOLUTIONS S.A.;94622;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES;;54276936000179;010324;Nacional;2020-05-07;;;Auditoria e serviços relacionados com a emissão de parecer contemplando balanço patrimonial e as respectivas demonstrações de resultados, das mutações do patrimônio líquido, dos fluxos de caixa e do valor adicionado da companhia e a sua adequação com as posições patrimonial e financeira em 31 de dezembro de 2020, revisão das informações trimestrais - ITR e revisão das demonstrações financeiras consolidadas, preparadas de acordo com as práticas adotadas no Brasil, bem como serviços relacionados a auditoria para a emissão de relatórios de procedimentos previamente acordados, para preparação para a oferta pública de ações.;Não foi pago nenhum valor referente ao exercício findo em 31 de dezembro de 2019. ;N/A;N/A
04.895.728/0001-80;2020-01-01;6;103543;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;93750;Ernst & Young Auditores Independentes S.S.;;61366936000125;004715;Nacional;2012-11-19;;;(i) serviços relacionados à auditoria das demonstrações financeiras da Companhia relativas aos exercícios encerrados em 31 de dezembro de 2015, 2014 e 2013, de acordo com as normas brasileiras e internacionais de auditoria, com a emissão de parecer sobre referidas demonstrações financeiras e revisão das informações financeiras trimestrais - ITR com emissão de relatório de revisão sobre as referidas informações trimestrais - ITR de 2015, 2014, 2013 e para o trimestre encerrado em 31 de março de 2016, e (ii) revisão das informações relativas ao Programa Luz Para Todos Relatório de Controle Patrimonial Auditoria das Demonstrações Contábeis Regulatórias e Relatório Específico relacionado à constituição e amortização da Conta de Variação da Parcela A, nos exercícios sociais de encerrados em 31 de dezembro de 2013, 2014 e 2015.;A remuneração total dos auditores independentes relativa ao exercício encerrado em 31 de dezembro de 2015, referente aos serviços descritos nos itens (i) e (ii) acima, foi de R$ 311 mil e de R$38 mil, referente ao trimestre encerrado em 31 de março de 2016.;Não aplicável;Não houve discordância de justificativa.
04.895.728/0001-80;2020-01-01;6;103543;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;93751;KPMG Auditores Independentes;;57755217000129;004189;Nacional;2016-07-22;;;1)      Revisão das informações trimestrais de 2018 (1 T, 2T e 3T)2)      Auditoria do exercício de 2018/2017 (Auditoria Societária)3)      Emissão do relatório de controle interno4)      Auditoria das Demonstrações Contábeis Regulatórias;(i) A remuneração total dos auditores independentes relativa ao exercício a ser encerrado em 31 de dezembro de 2018 será de R$ 555 mil, referente à prestação de serviços de auditoria no exercício de 2018 e os demais serviços descritos no item (ii) acima. Referida remuneração total engloba os serviços indicados nos itens (i) e (ii) acima do item "Descrição do serviço contratado";Não aplicável.;Não aplicável.
04.895.728/0001-80;2020-01-01;6;103543;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;93752;Ernst & Young Auditores Independentes S.S.;;61366936000125;004715;Nacional;2020-06-08;;;Prestação de serviços de Auditoria independente e emissão de parecer das demonstrações financeiras da Companhia e suas controladas para o exercício social findo em 31 de dezembro de 2020, bem como das informações contábeis intermediárias referentes aos períodos findos em 31 de março, 30 de junho e 30 de setembro de 2020.;599.000,00;;
04.902.979/0001-44;2020-01-01;9;103988;BCO AMAZONIA S.A.;94251;ERIK ALENCAR DE FIGUEIRÊDO;03295258406;;004189;Nacional;2013-06-03;2018-06-02;;Prestação de serviços técnicos de Auditoria Independente que abrangerá a auditoria de todas as modalidades de operações do Banco, inclusive sua responsabilidade no auxílio pós-emprego e de seus sistemas informatizados, os controles internos, o gerenciamento do risco operacional e o componente organizacional de ouvidoria, com a emissão de parecer técnico e relatório de auditoria, para o período compreendido, inicialmente, entre 03/06/2013 a 31/12/2013 tendo sido o contrato prorrogado na data de 28/12/2016, para vigência até 31/12/2017, quando completou o máximo de 5 períodos anuais, de acordo com as normas editadas pelo Conselho Monetário Nacional, Banco Central do Brasil, Comissão de Valores Mobiliários - CVM, legislação e pronunciamentos correspondentes ao processo de convergência da contabilidade brasileiras às Normas Internacionais de contabilidade (IFRS) e demais normas correlatas em conformidade com as especificações constantes do Edital de Concorrência nº 2012/006 e de seus anexos, encontrando-se vigente, em seu 6º aditivo, incluindo atualizações e repactuações para atender às leis que regem as contratações de serviços governamentais. Uma nova licitação está em andamento, encontrando-se em fase de contratação.;- A prestação do serviço de auditoria para o exercício 2015 importou em R$1.356.810,86.- A prestação do serviço de auditoria para o exercício 2016 importou em R$1.410.456,11.- A prestação do serviço de auditoria para o exercício 2017 importou em R$1.506.883,55.;;
