CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Codigo_Conta;Descricao_Conta;Valor;Informacao_Financeira;Tipo_Moeda;Escala_Moeda
52.548.435/0001-79;2020-01-01;18;105094;JSL S.A.;2019-01-01;2019-12-31;c;Rec. Liq./Rec. Intermed. Fin./Prem. Seg. Ganhos;9686209000.00000000;Consolidado;Real;Unidade
52.548.435/0001-79;2020-01-01;18;105094;JSL S.A.;2019-01-01;2019-12-31;d;Resultado Bruto;2059383000.00000000;Consolidado;Real;Unidade
52.548.435/0001-79;2020-01-01;18;105094;JSL S.A.;2019-01-01;2019-12-31;e;Resultado Líquido;318625000.00000000;Consolidado;Real;Unidade
52.548.435/0001-79;2020-01-01;18;105094;JSL S.A.;2019-01-01;2019-12-31;f;Número de Ações, Ex-Tesouraria;206788866.00000000;Consolidado;Real;Unidade
52.548.435/0001-79;2020-01-01;18;105094;JSL S.A.;2019-01-01;2019-12-31;g;Valor Patrimonial da Ação (Reais Unidade);11.50681900;Consolidado;Real;Unidade
52.548.435/0001-79;2020-01-01;18;105094;JSL S.A.;2019-01-01;2019-12-31;h;Resultado Básico por Ação;1.09700000;Consolidado;Real;Unidade
52.548.435/0001-79;2020-01-01;18;105094;JSL S.A.;2019-01-01;2019-12-31;i;Resultado Diluído por Ação;1.07100000;Consolidado;Real;Unidade
52.548.435/0001-79;2020-01-01;18;105094;JSL S.A.;2020-01-01;2020-12-31;a;Patrimônio Líquido;2380776000.00000000;Consolidado;Real;Unidade
52.548.435/0001-79;2020-01-01;18;105094;JSL S.A.;2020-01-01;2020-12-31;b;Ativo Total;22603403000.00000000;Consolidado;Real;Unidade
52.548.435/0001-79;2020-01-01;18;105094;JSL S.A.;2020-01-01;2020-12-31;c;Rec. Liq./Rec. Intermed. Fin./Prem. Seg. Ganhos;4554117000.00000000;Consolidado;Real;Unidade
52.548.435/0001-79;2020-01-01;18;105094;JSL S.A.;2020-01-01;2020-12-31;d;Resultado Bruto;909423000.00000000;Consolidado;Real;Unidade
52.548.435/0001-79;2020-01-01;18;105094;JSL S.A.;2020-01-01;2020-12-31;e;Resultado Líquido;70297000.00000000;Consolidado;Real;Unidade
52.548.435/0001-79;2020-01-01;18;105094;JSL S.A.;2020-01-01;2020-12-31;f;Número de Ações, Ex-Tesouraria;206203973.00000000;Consolidado;Real;Unidade
52.548.435/0001-79;2020-01-01;18;105094;JSL S.A.;2020-01-01;2020-12-31;g;Valor Patrimonial da Ação (Reais Unidade);11.46062200;Consolidado;Real;Unidade
52.548.435/0001-79;2020-01-01;18;105094;JSL S.A.;2020-01-01;2020-12-31;h;Resultado Básico por Ação;0.58330000;Consolidado;Real;Unidade
52.548.435/0001-79;2020-01-01;18;105094;JSL S.A.;2020-01-01;2020-12-31;i;Resultado Diluído por Ação;0.56860000;Consolidado;Real;Unidade
53.113.791/0001-22;2020-01-01;19;103190;TOTVS S.A.;2017-01-01;2017-12-31;a;Patrimônio Líquido;1261577000.00000000;Consolidado;Real;Unidade
53.113.791/0001-22;2020-01-01;19;103190;TOTVS S.A.;2017-01-01;2017-12-31;b;Ativo Total;2493625000.00000000;Consolidado;Real;Unidade
53.113.791/0001-22;2020-01-01;19;103190;TOTVS S.A.;2017-01-01;2017-12-31;c;Rec. Liq./Rec. Intermed. Fin./Prem. Seg. Ganhos;2227330000.00000000;Consolidado;Real;Unidade
53.113.791/0001-22;2020-01-01;19;103190;TOTVS S.A.;2017-01-01;2017-12-31;d;Resultado Bruto;1363854000.00000000;Consolidado;Real;Unidade
53.113.791/0001-22;2020-01-01;19;103190;TOTVS S.A.;2017-01-01;2017-12-31;e;Resultado Líquido;93258000.00000000;Consolidado;Real;Unidade
53.113.791/0001-22;2020-01-01;19;103190;TOTVS S.A.;2017-01-01;2017-12-31;f;Número de Ações, Ex-Tesouraria;163405760.00000000;Consolidado;Real;Unidade
53.113.791/0001-22;2020-01-01;19;103190;TOTVS S.A.;2017-01-01;2017-12-31;g;Valor Patrimonial da Ação (Reais Unidade);7.72051700;Consolidado;Real;Unidade
53.113.791/0001-22;2020-01-01;19;103190;TOTVS S.A.;2017-01-01;2017-12-31;h;Resultado Básico por Ação;0.56910000;Consolidado;Real;Unidade
53.113.791/0001-22;2020-01-01;19;103190;TOTVS S.A.;2017-01-01;2017-12-31;i;Resultado Diluído por Ação;0.56000000;Consolidado;Real;Unidade
53.113.791/0001-22;2020-01-01;19;103190;TOTVS S.A.;2018-01-01;2018-12-31;a;Patrimônio Líquido;1288220000.00000000;Consolidado;Real;Unidade
53.113.791/0001-22;2020-01-01;19;103190;TOTVS S.A.;2018-01-01;2018-12-31;b;Ativo Total;2391277000.00000000;Consolidado;Real;Unidade
53.113.791/0001-22;2020-01-01;19;103190;TOTVS S.A.;2018-01-01;2018-12-31;c;Rec. Liq./Rec. Intermed. Fin./Prem. Seg. Ganhos;2320269000.00000000;Consolidado;Real;Unidade
53.113.791/0001-22;2020-01-01;19;103190;TOTVS S.A.;2018-01-01;2018-12-31;d;Resultado Bruto;1435700000.00000000;Consolidado;Real;Unidade
53.113.791/0001-22;2020-01-01;19;103190;TOTVS S.A.;2018-01-01;2018-12-31;e;Resultado Líquido;60643000.00000000;Consolidado;Real;Unidade
53.113.791/0001-22;2020-01-01;19;103190;TOTVS S.A.;2018-01-01;2018-12-31;f;Número de Ações, Ex-Tesouraria;163451636.00000000;Consolidado;Real;Unidade
53.113.791/0001-22;2020-01-01;19;103190;TOTVS S.A.;2018-01-01;2018-12-31;g;Valor Patrimonial da Ação (Reais Unidade);7.88135300;Consolidado;Real;Unidade
53.113.791/0001-22;2020-01-01;19;103190;TOTVS S.A.;2018-01-01;2018-12-31;h;Resultado Básico por Ação;0.36440000;Consolidado;Real;Unidade
53.113.791/0001-22;2020-01-01;19;103190;TOTVS S.A.;2018-01-01;2018-12-31;i;Resultado Diluído por Ação;0.36000000;Consolidado;Real;Unidade
53.113.791/0001-22;2020-01-01;19;103190;TOTVS S.A.;2019-01-01;2019-12-31;a;Patrimônio Líquido;2478408276.83000000;Consolidado;Real;Unidade
53.113.791/0001-22;2020-01-01;19;103190;TOTVS S.A.;2019-01-01;2019-12-31;b;Ativo Total;3535927332.47000000;Consolidado;Real;Unidade
53.113.791/0001-22;2020-01-01;19;103190;TOTVS S.A.;2019-01-01;2019-12-31;c;Rec. Liq./Rec. Intermed. Fin./Prem. Seg. Ganhos;2282124821.41000000;Consolidado;Real;Unidade
53.113.791/0001-22;2020-01-01;19;103190;TOTVS S.A.;2019-01-01;2019-12-31;d;Resultado Bruto;1538269205.88000000;Consolidado;Real;Unidade
53.113.791/0001-22;2020-01-01;19;103190;TOTVS S.A.;2019-01-01;2019-12-31;e;Resultado Líquido;209796262.05000000;Consolidado;Real;Unidade
53.113.791/0001-22;2020-01-01;19;103190;TOTVS S.A.;2019-01-01;2019-12-31;f;Número de Ações, Ex-Tesouraria;190685608.00000000;Consolidado;Real;Unidade
53.113.791/0001-22;2020-01-01;19;103190;TOTVS S.A.;2019-01-01;2019-12-31;g;Valor Patrimonial da Ação (Reais Unidade);12.99735362;Consolidado;Real;Unidade
53.113.791/0001-22;2020-01-01;19;103190;TOTVS S.A.;2019-01-01;2019-12-31;h;Resultado Básico por Ação;1.16050000;Consolidado;Real;Unidade
53.113.791/0001-22;2020-01-01;19;103190;TOTVS S.A.;2019-01-01;2019-12-31;i;Resultado Diluído por Ação;1.15000000;Consolidado;Real;Unidade
56.444.250/0001-75;2020-01-01;2;95309;HAUSCENTER SA;2017-01-01;2017-12-31;a;Patrimônio Líquido;-683717082.86000000;Individual;Real;Unidade
56.444.250/0001-75;2020-01-01;2;95309;HAUSCENTER SA;2017-01-01;2017-12-31;b;Ativo Total;33468686.88000000;Individual;Real;Unidade
56.444.250/0001-75;2020-01-01;2;95309;HAUSCENTER SA;2017-01-01;2017-12-31;c;Rec. Liq./Rec. Intermed. Fin./Prem. Seg. Ganhos;19696298.33000000;Individual;Real;Unidade
56.444.250/0001-75;2020-01-01;2;95309;HAUSCENTER SA;2017-01-01;2017-12-31;d;Resultado Bruto;-602392.33000000;Individual;Real;Unidade
56.444.250/0001-75;2020-01-01;2;95309;HAUSCENTER SA;2017-01-01;2017-12-31;e;Resultado Líquido;-602392.33000000;Individual;Real;Unidade
56.444.250/0001-75;2020-01-01;2;95309;HAUSCENTER SA;2018-01-01;2018-12-31;a;Patrimônio Líquido;-746825828.82000000;Individual;Real;Unidade
56.444.250/0001-75;2020-01-01;2;95309;HAUSCENTER SA;2018-01-01;2018-12-31;b;Ativo Total;24955601.64000000;Individual;Real;Unidade
56.444.250/0001-75;2020-01-01;2;95309;HAUSCENTER SA;2018-01-01;2018-12-31;c;Rec. Liq./Rec. Intermed. Fin./Prem. Seg. Ganhos;13739723.95000000;Individual;Real;Unidade
56.444.250/0001-75;2020-01-01;2;95309;HAUSCENTER SA;2018-01-01;2018-12-31;d;Resultado Bruto;-63108745.96000000;Individual;Real;Unidade
56.444.250/0001-75;2020-01-01;2;95309;HAUSCENTER SA;2018-01-01;2018-12-31;e;Resultado Líquido;-63108745.96000000;Individual;Real;Unidade
56.444.250/0001-75;2020-01-01;2;95309;HAUSCENTER SA;2019-01-01;2019-12-31;a;Patrimônio Líquido;-808938281.83000000;Individual;Real;Unidade
56.444.250/0001-75;2020-01-01;2;95309;HAUSCENTER SA;2019-01-01;2019-12-31;b;Ativo Total;18482462.57000000;Individual;Real;Unidade
56.444.250/0001-75;2020-01-01;2;95309;HAUSCENTER SA;2019-01-01;2019-12-31;c;Rec. Liq./Rec. Intermed. Fin./Prem. Seg. Ganhos;9357459.37000000;Individual;Real;Unidade
56.444.250/0001-75;2020-01-01;2;95309;HAUSCENTER SA;2019-01-01;2019-12-31;d;Resultado Bruto;-62112453.01000000;Individual;Real;Unidade
56.444.250/0001-75;2020-01-01;2;95309;HAUSCENTER SA;2019-01-01;2019-12-31;e;Resultado Líquido;-62112453.01000000;Individual;Real;Unidade
56.643.018/0001-66;2020-01-01;6;103527;EUCATEX S.A. INDUSTRIA E COMERCIO;2017-01-01;2017-12-31;a;Patrimônio Líquido;1237334326.00000000;Consolidado;Real;Unidade
56.643.018/0001-66;2020-01-01;6;103527;EUCATEX S.A. INDUSTRIA E COMERCIO;2017-01-01;2017-12-31;b;Ativo Total;2039757502.00000000;Consolidado;Real;Unidade
56.643.018/0001-66;2020-01-01;6;103527;EUCATEX S.A. INDUSTRIA E COMERCIO;2017-01-01;2017-12-31;c;Rec. Liq./Rec. Intermed. Fin./Prem. Seg. Ganhos;1205360547.00000000;Consolidado;Real;Unidade
56.643.018/0001-66;2020-01-01;6;103527;EUCATEX S.A. INDUSTRIA E COMERCIO;2017-01-01;2017-12-31;d;Resultado Bruto;329600963.00000000;Consolidado;Real;Unidade
56.643.018/0001-66;2020-01-01;6;103527;EUCATEX S.A. INDUSTRIA E COMERCIO;2017-01-01;2017-12-31;e;Resultado Líquido;41937355.00000000;Consolidado;Real;Unidade
56.643.018/0001-66;2020-01-01;6;103527;EUCATEX S.A. INDUSTRIA E COMERCIO;2017-01-01;2017-12-31;f;Número de Ações, Ex-Tesouraria;92136222.00000000;Consolidado;Real;Unidade
56.643.018/0001-66;2020-01-01;6;103527;EUCATEX S.A. INDUSTRIA E COMERCIO;2017-01-01;2017-12-31;g;Valor Patrimonial da Ação (Reais Unidade);13.42940000;Consolidado;Real;Unidade
56.643.018/0001-66;2020-01-01;6;103527;EUCATEX S.A. INDUSTRIA E COMERCIO;2017-01-01;2017-12-31;h;Resultado Básico por Ação;0.45520000;Consolidado;Real;Unidade
56.643.018/0001-66;2020-01-01;6;103527;EUCATEX S.A. INDUSTRIA E COMERCIO;2018-01-01;2018-12-31;a;Patrimônio Líquido;1262964763.00000000;Consolidado;Real;Unidade
56.643.018/0001-66;2020-01-01;6;103527;EUCATEX S.A. INDUSTRIA E COMERCIO;2018-01-01;2018-12-31;b;Ativo Total;2199745308.00000000;Consolidado;Real;Unidade
56.643.018/0001-66;2020-01-01;6;103527;EUCATEX S.A. INDUSTRIA E COMERCIO;2018-01-01;2018-12-31;c;Rec. Liq./Rec. Intermed. Fin./Prem. Seg. Ganhos;1262329161.00000000;Consolidado;Real;Unidade
56.643.018/0001-66;2020-01-01;6;103527;EUCATEX S.A. INDUSTRIA E COMERCIO;2018-01-01;2018-12-31;d;Resultado Bruto;360178662.00000000;Consolidado;Real;Unidade
56.643.018/0001-66;2020-01-01;6;103527;EUCATEX S.A. INDUSTRIA E COMERCIO;2018-01-01;2018-12-31;e;Resultado Líquido;28969722.00000000;Consolidado;Real;Unidade
56.643.018/0001-66;2020-01-01;6;103527;EUCATEX S.A. INDUSTRIA E COMERCIO;2018-01-01;2018-12-31;f;Número de Ações, Ex-Tesouraria;92136222.00000000;Consolidado;Real;Unidade
56.643.018/0001-66;2020-01-01;6;103527;EUCATEX S.A. INDUSTRIA E COMERCIO;2018-01-01;2018-12-31;g;Valor Patrimonial da Ação (Reais Unidade);13.70760000;Consolidado;Real;Unidade
56.643.018/0001-66;2020-01-01;6;103527;EUCATEX S.A. INDUSTRIA E COMERCIO;2018-01-01;2018-12-31;h;Resultado Básico por Ação;0.31440000;Consolidado;Real;Unidade
56.643.018/0001-66;2020-01-01;6;103527;EUCATEX S.A. INDUSTRIA E COMERCIO;2019-01-01;2019-12-31;a;Patrimônio Líquido;1326734954.00000000;Consolidado;Real;Unidade
56.643.018/0001-66;2020-01-01;6;103527;EUCATEX S.A. INDUSTRIA E COMERCIO;2019-01-01;2019-12-31;b;Ativo Total;229903376.00000000;Consolidado;Real;Unidade
56.643.018/0001-66;2020-01-01;6;103527;EUCATEX S.A. INDUSTRIA E COMERCIO;2019-01-01;2019-12-31;c;Rec. Liq./Rec. Intermed. Fin./Prem. Seg. Ganhos;1525780326.00000000;Consolidado;Real;Unidade
56.643.018/0001-66;2020-01-01;6;103527;EUCATEX S.A. INDUSTRIA E COMERCIO;2019-01-01;2019-12-31;d;Resultado Bruto;428048907.00000000;Consolidado;Real;Unidade
56.643.018/0001-66;2020-01-01;6;103527;EUCATEX S.A. INDUSTRIA E COMERCIO;2019-01-01;2019-12-31;e;Resultado Líquido;65682860.00000000;Consolidado;Real;Unidade
56.643.018/0001-66;2020-01-01;6;103527;EUCATEX S.A. INDUSTRIA E COMERCIO;2019-01-01;2019-12-31;f;Número de Ações, Ex-Tesouraria;92173328.00000000;Consolidado;Real;Unidade
56.643.018/0001-66;2020-01-01;6;103527;EUCATEX S.A. INDUSTRIA E COMERCIO;2019-01-01;2019-12-31;g;Valor Patrimonial da Ação (Reais Unidade);14.39390000;Consolidado;Real;Unidade
56.643.018/0001-66;2020-01-01;6;103527;EUCATEX S.A. INDUSTRIA E COMERCIO;2019-01-01;2019-12-31;h;Resultado Básico por Ação;0.71260000;Consolidado;Real;Unidade
56.720.428/0001-63;2020-01-01;7;102288;ROMI S.A.;2017-01-01;2017-12-31;a;Patrimônio Líquido;643500000.00000000;Consolidado;Real;Unidade
56.720.428/0001-63;2020-01-01;7;102288;ROMI S.A.;2017-01-01;2017-12-31;b;Ativo Total;1075423000.00000000;Consolidado;Real;Unidade
56.720.428/0001-63;2020-01-01;7;102288;ROMI S.A.;2017-01-01;2017-12-31;c;Rec. Liq./Rec. Intermed. Fin./Prem. Seg. Ganhos;672873000.00000000;Consolidado;Real;Unidade
56.720.428/0001-63;2020-01-01;7;102288;ROMI S.A.;2017-01-01;2017-12-31;d;Resultado Bruto;189637000.00000000;Consolidado;Real;Unidade
56.720.428/0001-63;2020-01-01;7;102288;ROMI S.A.;2017-01-01;2017-12-31;e;Resultado Líquido;37954000.00000000;Consolidado;Real;Unidade
56.720.428/0001-63;2020-01-01;7;102288;ROMI S.A.;2017-01-01;2017-12-31;f;Número de Ações, Ex-Tesouraria;62857647.00000000;Consolidado;Real;Unidade
56.720.428/0001-63;2020-01-01;7;102288;ROMI S.A.;2017-01-01;2017-12-31;g;Valor Patrimonial da Ação (Reais Unidade);10.23741789;Consolidado;Real;Unidade
56.720.428/0001-63;2020-01-01;7;102288;ROMI S.A.;2017-01-01;2017-12-31;h;Resultado Básico por Ação;0.60380879;Consolidado;Real;Unidade
56.720.428/0001-63;2020-01-01;7;102288;ROMI S.A.;2018-01-01;2018-12-31;a;Patrimônio Líquido;697603000.00000000;Consolidado;Real;Unidade
56.720.428/0001-63;2020-01-01;7;102288;ROMI S.A.;2018-01-01;2018-12-31;b;Ativo Total;1242087000.00000000;Consolidado;Real;Unidade
56.720.428/0001-63;2020-01-01;7;102288;ROMI S.A.;2018-01-01;2018-12-31;c;Rec. Liq./Rec. Intermed. Fin./Prem. Seg. Ganhos;743462000.00000000;Consolidado;Real;Unidade
56.720.428/0001-63;2020-01-01;7;102288;ROMI S.A.;2018-01-01;2018-12-31;d;Resultado Bruto;206379000.00000000;Consolidado;Real;Unidade
56.720.428/0001-63;2020-01-01;7;102288;ROMI S.A.;2018-01-01;2018-12-31;e;Resultado Líquido;84250000.00000000;Consolidado;Real;Unidade
56.720.428/0001-63;2020-01-01;7;102288;ROMI S.A.;2018-01-01;2018-12-31;f;Número de Ações, Ex-Tesouraria;62857647.00000000;Consolidado;Real;Unidade
56.720.428/0001-63;2020-01-01;7;102288;ROMI S.A.;2018-01-01;2018-12-31;g;Valor Patrimonial da Ação (Reais Unidade);11.09814053;Consolidado;Real;Unidade
56.720.428/0001-63;2020-01-01;7;102288;ROMI S.A.;2018-01-01;2018-12-31;h;Resultado Básico por Ação;1.34033016;Consolidado;Real;Unidade
56.720.428/0001-63;2020-01-01;7;102288;ROMI S.A.;2019-01-01;2019-12-31;a;Patrimônio Líquido;758882000.00000000;Consolidado;Real;Unidade
56.720.428/0001-63;2020-01-01;7;102288;ROMI S.A.;2019-01-01;2019-12-31;b;Ativo Total;1367241000.00000000;Consolidado;Real;Unidade
56.720.428/0001-63;2020-01-01;7;102288;ROMI S.A.;2019-01-01;2019-12-31;c;Rec. Liq./Rec. Intermed. Fin./Prem. Seg. Ganhos;765506000.00000000;Consolidado;Real;Unidade
56.720.428/0001-63;2020-01-01;7;102288;ROMI S.A.;2019-01-01;2019-12-31;d;Resultado Bruto;208698000.00000000;Consolidado;Real;Unidade
56.720.428/0001-63;2020-01-01;7;102288;ROMI S.A.;2019-01-01;2019-12-31;e;Resultado Líquido;129910000.00000000;Consolidado;Real;Unidade
56.720.428/0001-63;2020-01-01;7;102288;ROMI S.A.;2019-01-01;2019-12-31;f;Número de Ações, Ex-Tesouraria;62857647.00000000;Consolidado;Real;Unidade
56.720.428/0001-63;2020-01-01;7;102288;ROMI S.A.;2019-01-01;2019-12-31;g;Valor Patrimonial da Ação (Reais Unidade);12.07302590;Consolidado;Real;Unidade
56.720.428/0001-63;2020-01-01;7;102288;ROMI S.A.;2019-01-01;2019-12-31;h;Resultado Básico por Ação;2.06673342;Consolidado;Real;Unidade
56.992.423/0001-90;2020-01-01;2;103757;BICICLETAS MONARK S.A.;2017-01-01;2017-12-31;a;Patrimônio Líquido;182536597.13000000;Individual;Real;Unidade
56.992.423/0001-90;2020-01-01;2;103757;BICICLETAS MONARK S.A.;2017-01-01;2017-12-31;b;Ativo Total;202655296.99000000;Individual;Real;Unidade
56.992.423/0001-90;2020-01-01;2;103757;BICICLETAS MONARK S.A.;2017-01-01;2017-12-31;c;Rec. Liq./Rec. Intermed. Fin./Prem. Seg. Ganhos;32317903.71000000;Individual;Real;Unidade
56.992.423/0001-90;2020-01-01;2;103757;BICICLETAS MONARK S.A.;2017-01-01;2017-12-31;d;Resultado Bruto;5587111.08000000;Individual;Real;Unidade
56.992.423/0001-90;2020-01-01;2;103757;BICICLETAS MONARK S.A.;2017-01-01;2017-12-31;e;Resultado Líquido;8134042.87000000;Individual;Real;Unidade
56.992.423/0001-90;2020-01-01;2;103757;BICICLETAS MONARK S.A.;2017-01-01;2017-12-31;f;Número de Ações, Ex-Tesouraria;454750.00000000;Individual;Real;Unidade
56.992.423/0001-90;2020-01-01;2;103757;BICICLETAS MONARK S.A.;2017-01-01;2017-12-31;g;Valor Patrimonial da Ação (Reais Unidade);401.31829600;Individual;Real;Unidade
56.992.423/0001-90;2020-01-01;2;103757;BICICLETAS MONARK S.A.;2017-01-01;2017-12-31;h;Resultado Básico por Ação;17.65630200;Individual;Real;Unidade
56.992.423/0001-90;2020-01-01;2;103757;BICICLETAS MONARK S.A.;2018-01-01;2018-12-31;a;Patrimônio Líquido;184474328.65000000;Individual;Real;Unidade
56.992.423/0001-90;2020-01-01;2;103757;BICICLETAS MONARK S.A.;2018-01-01;2018-12-31;b;Ativo Total;203105706.54000000;Individual;Real;Unidade
56.992.423/0001-90;2020-01-01;2;103757;BICICLETAS MONARK S.A.;2018-01-01;2018-12-31;c;Rec. Liq./Rec. Intermed. Fin./Prem. Seg. Ganhos;24342563.69000000;Individual;Real;Unidade
56.992.423/0001-90;2020-01-01;2;103757;BICICLETAS MONARK S.A.;2018-01-01;2018-12-31;d;Resultado Bruto;4006272.68000000;Individual;Real;Unidade
56.992.423/0001-90;2020-01-01;2;103757;BICICLETAS MONARK S.A.;2018-01-01;2018-12-31;e;Resultado Líquido;3705809.24000000;Individual;Real;Unidade
56.992.423/0001-90;2020-01-01;2;103757;BICICLETAS MONARK S.A.;2018-01-01;2018-12-31;f;Número de Ações, Ex-Tesouraria;454750.00000000;Individual;Real;Unidade
56.992.423/0001-90;2020-01-01;2;103757;BICICLETAS MONARK S.A.;2018-01-01;2018-12-31;g;Valor Patrimonial da Ação (Reais Unidade);405.66097600;Individual;Real;Unidade
56.992.423/0001-90;2020-01-01;2;103757;BICICLETAS MONARK S.A.;2018-01-01;2018-12-31;h;Resultado Básico por Ação;8.14911300;Individual;Real;Unidade
56.992.423/0001-90;2020-01-01;2;103757;BICICLETAS MONARK S.A.;2019-01-01;2019-12-31;a;Patrimônio Líquido;190311554.98000000;Individual;Real;Unidade
56.992.423/0001-90;2020-01-01;2;103757;BICICLETAS MONARK S.A.;2019-01-01;2019-12-31;b;Ativo Total;220646332.79000000;Individual;Real;Unidade
56.992.423/0001-90;2020-01-01;2;103757;BICICLETAS MONARK S.A.;2019-01-01;2019-12-31;c;Rec. Liq./Rec. Intermed. Fin./Prem. Seg. Ganhos;25099775.51000000;Individual;Real;Unidade
56.992.423/0001-90;2020-01-01;2;103757;BICICLETAS MONARK S.A.;2019-01-01;2019-12-31;d;Resultado Bruto;4137145.53000000;Individual;Real;Unidade
56.992.423/0001-90;2020-01-01;2;103757;BICICLETAS MONARK S.A.;2019-01-01;2019-12-31;e;Resultado Líquido;2685299.03000000;Individual;Real;Unidade
56.992.423/0001-90;2020-01-01;2;103757;BICICLETAS MONARK S.A.;2019-01-01;2019-12-31;f;Número de Ações, Ex-Tesouraria;454750.00000000;Individual;Real;Unidade
56.992.423/0001-90;2020-01-01;2;103757;BICICLETAS MONARK S.A.;2019-01-01;2019-12-31;g;Valor Patrimonial da Ação (Reais Unidade);418.49709700;Individual;Real;Unidade
56.992.423/0001-90;2020-01-01;2;103757;BICICLETAS MONARK S.A.;2019-01-01;2019-12-31;h;Resultado Básico por Ação;5.90500100;Individual;Real;Unidade
58.119.199/0001-51;2020-01-01;7;103376;ODONTOPREV S.A.;2017-01-01;2017-12-31;a;Patrimônio Líquido;926608687.63000000;Consolidado;Real;Unidade
58.119.199/0001-51;2020-01-01;7;103376;ODONTOPREV S.A.;2017-01-01;2017-12-31;b;Ativo Total;1389567861.05000000;Consolidado;Real;Unidade
58.119.199/0001-51;2020-01-01;7;103376;ODONTOPREV S.A.;2017-01-01;2017-12-31;c;Rec. Liq./Rec. Intermed. Fin./Prem. Seg. Ganhos;1437282527.83000000;Consolidado;Real;Unidade
58.119.199/0001-51;2020-01-01;7;103376;ODONTOPREV S.A.;2017-01-01;2017-12-31;d;Resultado Bruto;1042122669.53000000;Consolidado;Real;Unidade
58.119.199/0001-51;2020-01-01;7;103376;ODONTOPREV S.A.;2017-01-01;2017-12-31;e;Resultado Líquido;502918725.67000000;Consolidado;Real;Unidade
58.119.199/0001-51;2020-01-01;7;103376;ODONTOPREV S.A.;2017-01-01;2017-12-31;f;Número de Ações, Ex-Tesouraria;531032737.00000000;Consolidado;Real;Unidade
58.119.199/0001-51;2020-01-01;7;103376;ODONTOPREV S.A.;2017-01-01;2017-12-31;g;Valor Patrimonial da Ação (Reais Unidade);1.74405800;Consolidado;Real;Unidade
58.119.199/0001-51;2020-01-01;7;103376;ODONTOPREV S.A.;2017-01-01;2017-12-31;h;Resultado Básico por Ação;0.94731000;Consolidado;Real;Unidade
58.119.199/0001-51;2020-01-01;7;103376;ODONTOPREV S.A.;2017-01-01;2017-12-31;i;Resultado Diluído por Ação;0.93000000;Consolidado;Real;Unidade
58.119.199/0001-51;2020-01-01;7;103376;ODONTOPREV S.A.;2018-01-01;2018-12-31;a;Patrimônio Líquido;1031687905.90000000;Consolidado;Real;Unidade
58.119.199/0001-51;2020-01-01;7;103376;ODONTOPREV S.A.;2018-01-01;2018-12-31;b;Ativo Total;1647584058.15000000;Consolidado;Real;Unidade
58.119.199/0001-51;2020-01-01;7;103376;ODONTOPREV S.A.;2018-01-01;2018-12-31;c;Rec. Liq./Rec. Intermed. Fin./Prem. Seg. Ganhos;1591840611.92000000;Consolidado;Real;Unidade
58.119.199/0001-51;2020-01-01;7;103376;ODONTOPREV S.A.;2018-01-01;2018-12-31;d;Resultado Bruto;888119468.69000000;Consolidado;Real;Unidade
58.119.199/0001-51;2020-01-01;7;103376;ODONTOPREV S.A.;2018-01-01;2018-12-31;e;Resultado Líquido;284792507.09000000;Consolidado;Real;Unidade
58.119.199/0001-51;2020-01-01;7;103376;ODONTOPREV S.A.;2018-01-01;2018-12-31;f;Número de Ações, Ex-Tesouraria;530141752.00000000;Consolidado;Real;Unidade
58.119.199/0001-51;2020-01-01;7;103376;ODONTOPREV S.A.;2018-01-01;2018-12-31;g;Valor Patrimonial da Ação (Reais Unidade);1.94183700;Consolidado;Real;Unidade
58.119.199/0001-51;2020-01-01;7;103376;ODONTOPREV S.A.;2018-01-01;2018-12-31;h;Resultado Básico por Ação;0.53887000;Consolidado;Real;Unidade
58.119.199/0001-51;2020-01-01;7;103376;ODONTOPREV S.A.;2018-01-01;2018-12-31;i;Resultado Diluído por Ação;0.53000000;Consolidado;Real;Unidade
58.119.199/0001-51;2020-01-01;7;103376;ODONTOPREV S.A.;2019-01-01;2019-12-31;a;Patrimônio Líquido;1116493476.81000000;Consolidado;Real;Unidade
