CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Politica;Cargo_Pessoa_Vinculada
67.571.414/0001-41;2020-01-01;8;103069;VIVER INCORPORADORA E CONSTRUTORA S.A.;41437;Membros do Conselho Fiscal e de órgãos com funções técnicas ou consultivas que venham a ser criados por disposição estatutária.
67.571.414/0001-41;2020-01-01;8;103069;VIVER INCORPORADORA E CONSTRUTORA S.A.;41437;Diretores, gerentes, empregados detentores de ações da Companhia.
67.620.377/0001-14;2020-01-01;16;104710;MINERVA S.A.;42000;A Companhia, seus acionistas controladores, diretos e indiretos, administradores, membros do conselho fiscal e de quaisquer outros órgãos com funções técnicas ou consultivas da Companhia, empregados e diretores da Companhia que, em virtude de seu cargo ou posição na Companhia, tenham acesso a qualquer informação privilegiada, bem como suas sociedades controladas e/ou sob controle comum, seus respectivos acionistas controladores, cônjuges, companheiros, dependentes incluídos na declaração anual do imposto de renda, que tenham aderido expressamente à política de divulgação e à política de negociação e estejam obrigados à observância das regras nelas descritas. Serão ainda consideradas Pessoas Vinculadas quaisquer outras pessoas que, a critério da Companhia, tenham conhecimento de fatos relevantes em virtude do cargo, posição ou função na Companhia, em sociedades controladas ou sociedades coligadas ("Pessoas Vinculadas").
71.476.527/0001-35;2020-01-01;10;104883;CONSTRUTORA TENDA S.A.;42068;Membros do Conselho de Administração, do Conselho Fiscal, da Diretoria Executiva, de Órgãos com funções técnicas ou consultivas, Gerentes e Demais empregados que possam ter acesso a informação relevante
73.178.600/0001-18;2020-01-01;8;103179;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;41493;As normas da Política de Negociação aplicam-se também nos casos em que as negociações por parte das Pessoas Vinculadas se deem para o seu benefício direto e/ou indireto, mediante a utilização, por exemplo, de: (i) sociedade por elas controlada, direta ou indiretamente (ii) terceiros com que for mantido contrato de gestão, fideicomisso (trust) (iii) procuradores ou agentes (iv) cônjuges dos quais não estejam separados judicialmente, companheiros(as) e quaisquer dependentes incluídos na respectiva declaração anual de imposto sobre a renda.
73.178.600/0001-18;2020-01-01;8;103179;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;41493;A Política de Negociação é aplicável à Companhia, seus acionistas controladores, diretos e indiretos, diretores, membros do Conselho de Administração, do Conselho Fiscal, quando instalado, e de quaisquer outros órgãos com funções técnicas ou consultivas criados por disposição estatutária, gerentes e funcionários, sociedades controladas e/ou sob controle comum e seus respectivos acionistas controladores, membros da administração e de órgãos com funções técnicas ou consultivas, prestadores de serviços e outros profissionais, assim como outros que a Companhia considere necessário ou conveniente, que tenham aderido à Política de Negociação e estejam obrigados à observância das regras nela descritas ("Pessoas Vinculadas").
75.315.333/0001-09;2020-01-01;9;103416;ATACADÃO S.A.;41603;Companhia, Acionistas controladores, administradores (membros do Conselho de Administração e da Diretoria), membros do Conselho Fiscal, membros de nossos Comitês ou de outros órgãos estatutários que possam ser criados com funções técnicas ou consultivas, inclusive membros observadores, e qualquer pessoa que, devido à sua função ou posição na Companhia ou em nossas subsidiárias possa ter conhecimento de nossas Informações Privilegiadas.
76.483.817/0001-20;2020-01-01;11;103292;CIA PARANAENSE DE ENERGIA - COPEL;41539;Acionistas Controladores
76.483.817/0001-20;2020-01-01;11;103292;CIA PARANAENSE DE ENERGIA - COPEL;41539;Diretores
76.483.817/0001-20;2020-01-01;11;103292;CIA PARANAENSE DE ENERGIA - COPEL;41539;Membros do Conselho de Administração
76.483.817/0001-20;2020-01-01;11;103292;CIA PARANAENSE DE ENERGIA - COPEL;41539;Membros do Conselho Fiscal
76.483.817/0001-20;2020-01-01;11;103292;CIA PARANAENSE DE ENERGIA - COPEL;41539;Outros órgãos com funções técnicas ou consultivas criados por disposição estatutária
76.483.817/0001-20;2020-01-01;11;103292;CIA PARANAENSE DE ENERGIA - COPEL;41539;Gerentes e empregados, prestadores de serviços e outros profissionais que, em decorrência do exercício de suas funções ou posição na Copel, tenham acesso a informações relativas a Atos ou Fatos Relevantes antes de sua divulgação.
76.484.013/0001-45;2020-01-01;17;103087;CIA SANEAMENTO DO PARANA - SANEPAR;41448;Diretores, membros do Conselho de Administração, do Conselho Fiscal, Comitê Técnico, Comitê de Auditoria, Comitê de Indicação e Avaliação e de quaisquer órgãos com funções técnicas ou consultivas criadas por disposição estatutária.
76.535.764/0001-43;2020-01-01;11;103854;OI S.A. - EM RECUPERAÇÃO JUDICIAL;41827;Para detalhes sobre essa informação, vide item "20.2" deste Formulário de Referência.
76.627.504/0001-06;2020-01-01;19;106575;INEPAR S.A. INDUSTRIA E CONSTRUCOES EM RECUPERACAO JUDICIAL;42914;As pessoas que mantenham os vínculos indicados a seguir com diretores, membros do conselho de administração e conselheiros fiscais da Companhia: (i) o cônjuge, de quem não se esteja separado judicialmente, (ii) o(a) companheiro(a), (iii) qualquer dependente incluído na declaração anual do imposto sobre a renda e (iv) as sociedades controladas direta ou indiretamente, seja pelos administradores e assemelhados, seja pelas Pessoas Ligadas.
78.876.950/0001-71;2020-01-01;6;103363;CIA HERING;41578;A Companhia, seus acionistas controladores, diretos ou indiretos, membros do Conselho de Administração, Diretoria, membros do Conselho Fiscal, quando instalado, membros dos comitês ou de quaisquer órgãos com funções técnicas e consultivas criados por disposição estatutária, empregados da Companhia que, em virtude de seu cargo, função ou posição, ou circunstancialmente, tenham acesso a informações Relevantes, quem quer que, em virtude de seu cargo, função ou posição nos acionistas controladores, nas sociedades controladas e nas sociedades coligadas, tenham acesso ou conhecimento de informações relevantes, prestadores de serviços e qualquer pessoa que tenha aderido expressamente à Política de Negociação.
79.430.682/0001-22;2020-01-01;3;99600;FARMÁCIA E DROGARIA NISSEI S.A.;40367;A política abrange as Pessoas Vinculadas e Parentes Próximos."Pessoas Vinculadas" são as pessoas indicadas no artigo 13 da Instrução CVM 358."Parentes Próximos" são as pessoas que sejam vinculadas às Pessoas Vinculadas (conforme termo definido acima) da seguinte forma: (i) o cônjuge, do qual ele/ela não esteja separado(a) judicial ou extrajudicialmente (ii) o(a) companheiro(a) (iii) qualquer dependente incluído em sua declaração de ajuste anual do imposto sobre a renda da pessoa física e (iv) as empresas direta ou indiretamente controladas pelos acionistas controladores, administradores, empregados e terceiros com acesso a informações privilegiadas, membros dos Comitês e Membros do Conselho Fiscal ou pessoas relacionadas nos itens "i" a "iii" acima.
80.227.184/0001-66;2020-01-01;2;93777;METALGRAFICA IGUACU S.A.;38093;DIRETOR PRESIDENTE E DE RELAÇÃO COM INVESTIDORES
80.227.184/0001-66;2020-01-01;2;93777;METALGRAFICA IGUACU S.A.;38093;DIRETOR SUPERINTENDENTE
80.227.184/0001-66;2020-01-01;2;93777;METALGRAFICA IGUACU S.A.;38093;DIRETOR FINANCEIRO
80.227.184/0001-66;2020-01-01;2;93777;METALGRAFICA IGUACU S.A.;38093;DIRETOR COMERCIAL
80.227.184/0001-66;2020-01-01;2;93777;METALGRAFICA IGUACU S.A.;38093;PRESIDENTE DO CONSELHO DE ADMINISTRAÇÃO
80.227.184/0001-66;2020-01-01;2;93777;METALGRAFICA IGUACU S.A.;38093;CONSELHEIROS DO CONSELHO DE ADMINISTRAÇÃO
80.227.184/0001-66;2020-01-01;2;93777;METALGRAFICA IGUACU S.A.;38093;DEMAIS COLABORADORES COM ACESSO A INFORMAÇÕES PRIVILEGIADAS
81.243.735/0001-48;2020-01-01;10;104660;POSITIVO TECNOLOGIA S.A.;41984;A política abrange (i) administradores, acionistas controladores, conselheiros e membros do Conselho Fiscal (quando instalado) (ii) funcionários, empregados e executivos com acesso a Informação Relevante (toda informação relevante relacionada à Companhia capaz de influir de modo ponderável na cotação dos Valores Mobiliários, na decisão dos investidores de comprar, vender ou manter os Valores Mobiliários, ou na decisão dos investidores de exercer quaisquer direitos decorrentes à condição de titular dos Valores Mobiliários, e ainda não divulgada ao público investidor.) (iii) membros de quaisquer órgãos com funções técnicas ou consultivas atualmente previstos, ou que vierem a ser previstos no Estatuto Social da Companhia e (iv) quem quer que, em virtude de seu cargo, função ou posição na Controladora, nas Sociedades Controladas e nas Sociedades Coligadas, tenha conhecimento de informação relativa a Ato ou Fato Relevante sobre a Companhia.
82.640.558/0001-04;2020-01-01;3;96138;KARSTEN S.A.;38984;Administradores, controladores e aqueles que tenham conhecimento do conteúdo das demonstrações financeiras.
82.643.537/0001-34;2020-01-01;8;100656;ELECTRO ACO ALTONA S.A.;40875;A Companhia, seus Acionistas Controladores (diretos e indiretos), seus Administradores, seus Conselheiros Fiscais, os Empregados e Executivos com acesso a Informação Relevante e os integrantes dos demais Órgãos com Funções Técnicas ou Consultivas da Companhia, e quem quer que, em virtude de seu cargo, função ou posição nas Sociedades Controladoras, nas Sociedades Controladas e nas Sociedades Coligadas, tenha conhecimento de informação relativa a Ato ou Fato Relevante sobre a Companhia, e que tenham firmado o Termo de Adesão, não poderão negociar Valores Mobiliários da Companhia no período de 15 (quinze) dias anterior à divulgação ou publicação, quando for o caso, das:(i) informações trimestrais da Companhia (ITR) e(ii) demonstrações financeiras anuais da Companhia (DFP).
82.901.000/0001-27;2020-01-01;5;103052;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;41429;Diretores Membros do Conselho de AdministraçãoMembros do Conselho Fiscal (caso instalado)Acionistas Controladores, diretos ou indiretos Membros de comitês ou órgãos com funções técnicas ou consultivas criados por disposição estatutária eExecutivos e Empregados com acesso a informações relevantes.
83.475.913/0001-91;2020-01-01;7;103680;PBG S/A;41738;Os Diretores, os integrantes do Conselho de Administração, do Conselho Fiscal e de quaisquer órgãos com funções técnicas ou consultivas, criados por disposição estatutária.
83.878.892/0001-55;2020-01-01;10;104599;CENTRAIS ELET DE SANTA CATARINA S.A.;41955;Diretores
83.878.892/0001-55;2020-01-01;10;104599;CENTRAIS ELET DE SANTA CATARINA S.A.;41955;Membros do Conselho de Administração
83.878.892/0001-55;2020-01-01;10;104599;CENTRAIS ELET DE SANTA CATARINA S.A.;41955;Membros do Conselho Fiscal
83.878.892/0001-55;2020-01-01;10;104599;CENTRAIS ELET DE SANTA CATARINA S.A.;41955;Membros de quaisquer órgãos com funções técnicas ou consultivas
84.429.695/0001-11;2020-01-01;8;103885;WEG S.A.;41840;São Pessoas Vinculadas a esta POLÍTICA aqueles que, em razão do cargo ou posição que ocupam na WEG, tenham acesso continuado, frequente e repetido às Informações Privilegiadas. Assim, são Pessoas Vinculadas, dentre outras:1. De maneira Continuada 1.1. Os acionistas controladores diretos e indiretos1.2. Os membros do Conselho de Administração1.3. Os membros do Conselho Fiscal1.4. Os membros da Diretoria Executiva 1.5. Os membros de quaisquer órgãos com funções técnicas ou consultivas, criados por disposição estatutária.2. De maneira Pontual2.1 Colaborador da WEG, se assim determinado pela Diretoria de Relações com Investidores por conta de deter Informações Privilegiadas sobre determinado tema.
84.683.374/0001-49;2020-01-01;9;103026;TUPY S.A.;41414;Diretores da Companhia
84.683.374/0001-49;2020-01-01;9;103026;TUPY S.A.;41414;Membros do Conselho de Administração da Companhia
84.683.374/0001-49;2020-01-01;9;103026;TUPY S.A.;41414;Membros de quaisquer outros órgãos da Companhia com funções técnicas ou consultivas, criados por disposição estatutária
84.683.374/0001-49;2020-01-01;9;103026;TUPY S.A.;41414;Membros do Conselho Fiscal da Companhia
84.683.374/0001-49;2020-01-01;9;103026;TUPY S.A.;41414;Quaisquer pessoas naturais (físicas) ou jurídicas que em decorrência de cargo, função ou posição na Companhia, suas controladas ou coligadas, tenha acesso a informação que possa constituir ato ou fato relevante sobre a Companhia
84.683.374/0001-49;2020-01-01;9;103026;TUPY S.A.;41414;As normas que disciplinam a negociação de valores mobiliários de emissão da Companhia e as que asseguram que as informações a serem divulgadas publicamente pela Companhia sejam recolhidas, processadas e relatadas de maneira precisa e tempestiva, estão contidas em uma mesma política, denominada "Política de Divulgação de Informações e Negociação de Valores Mobiliários" ("Política").
