CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Auditor;Auditor;CPF_Auditor;CNPJ_Auditor;Codigo_CVM_Auditor;Tipo_Origem_Auditor;Data_Inicio_Contratacao;Data_Fim_Contratacao;Data_Inicio_Prestacao_Servico;Servico_Contratado;Remuneracao_Auditor;Justificativa_Substituicao;Razao_Apresentada
08.534.605/0001-74;2022-01-01;15;127106;RENOVA ENERGIA S.A.;114955;Ernest & Young Auditores Independentes S.S.;;61366936000478;004715;Nacional;2017-04-01;;;Serviços relacionados à: (i) revisão das informações contábeis intermediárias individuais e consolidadas da Renova Energia S.A.           ("Companhia") contidas nos Formulários de Informações Trimestrais (ITR) relativos aos trimestres findos entre 30 de junho de 2017 e 31 de março de 2020, de acordo com as práticas contábeis adotadas no Brasil e Normas Internacionais de Relatórios Financeiros (IFRS) de revisão de informações intermediárias, com emissão de relatório sobre a revisão de informações trimestrais (ii) auditoria das demonstrações financeiras individuais e consolidadas da Companhia e de suas controladas para os exercícios findos em 31 de dezembro de 2017, 2018 e 2019, de acordo com as práticas contábeis adotadas no Brasil e Normas Internacionais de Relatórios Financeiros ("IFRS"), com emissão de relatório sobre referida demonstração financeira (iii) Revisão das demonstrações financeiras para fins de suporte ao investimento da Renova Energia S.A. (iv) Asseguração limitada sobre a estrutura de controles para o processo de compilação e apuração dos índices financeiros. Não foram prestados serviços que não tivessem relação com os serviços de auditoria independente. A remuneração dos auditores corresponderá ao montante de R$2.397.666,00.;Pela prestação dos serviços relacionados à: (i) revisão das informações contábeis intermediárias individuais e consolidadas daCompanhia contidas nos Formulários de Informações Trimestrais (ITR) relativos aos trimestres findos entre 30 de junho de 2017 e 31 de março de 2020 e auditoria das demonstrações financeiras individual e consolidadada Companhia e de suas controladas para os exercícios findos em 31 de dezembro de 2017, 2018 e 2019, a remuneração dosauditores corresponderá ao montante de R$2.397.666,00.;Não aplicável, pois não houve substituição de auditor em relação ao exercício social encerrado em 31 de dezembro de 2017.;Não aplicável.
08.534.605/0001-74;2022-01-01;15;127106;RENOVA ENERGIA S.A.;114956;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES;;54276936000179;010324;Nacional;2020-04-06;;;Serviços relacionados à: (i) revisão das informações contábeis intermediárias individuais e consolidadas da Renova Energia S.A.           ("Companhia") contidas nos Formulários de Informações Trimestrais (ITR) relativos aos trimestres findos entre 30 de junho de 2020 e 31 de março de 2022, de acordo com as práticas contábeis adotadas no Brasil e Normas Internacionais de Relatórios Financeiros (IFRS) de revisão de informações intermediárias, com emissão de relatório sobre a revisão de informações trimestrais (ii) auditoria das demonstrações financeiras individuais e consolidadas da Companhia e de suas controladas para os exercícios findos em 31 de dezembro de 2020 e 2021, de acordo com as práticas contábeis adotadas no Brasil e Normas Internacionais de Relatórios Financeiros ("IFRS"), com emissão de relatório sobre referida demonstração financeira (iii) Revisão das demonstrações financeiras para fins de suporte ao investimento da Renova Energia S.A. (iv) Asseguração limitada sobre a estrutura de controles para o processo de compilação e apuração dos índices financeiros. Não foram prestados serviços que não tivessem relação com os serviços de auditoria independente. ;Pela prestação dos serviços relacionados à: (i) revisão das informações contábeis intermediárias individuais e consolidadas daCompanhia contidas nos Formulários de Informações Trimestrais (ITR) relativos aos trimestres findos entre 30 de junho de 2020 e 31 de março de 2022 e auditoria das demonstrações financeiras individual e consolidadada Companhia e de suas controladas para os exercícios findos em 31 de dezembro de 2020 e 2021, a remuneração dosauditores corresponderá ao montante de R$R$1.300.0000,00.;Término do prazo do contrato de prestação de serviçoscelebrado entre a Companhia e a Ernst & Young Auditores Independentes ("EY"),;Não Aplicável
08.560.444/0001-93;2022-01-01;5;123225;CIA CELG DE PARTICIPACOES - CELGPAR;111684;CONVICTA AUDITORES INDEPENDENTES SS;;03061922000105;007706;Nacional;2021-11-11;;;Serviços de auditoria independentes das Informações Trimestrais e Demonstrações Financeiras Anuais da Celgpar, de acordocom as Normas Contábeis e de Auditoria vigentes.;Valor anual de R$90.000,00 (noventa mil reais), subdivididos em quatro parcelas iguais.;Rodízio de auditoria 5 anos;na
08.574.411/0001-00;2022-01-01;2;125800;PRÁTICA PRODUTOS S.A.;113991;GRANT THORNTON AUDITORES INDEPENDETES;;10830108000165;011274;Nacional;2019-05-01;;;1. Auditoria das demonstrações financeiras anuais relativas ao exercício social encerrados em 31 de março de 2020, todas preparadas de acordo com as práticas contábeis adotadas no Brasil (BR GAAP) e as normas internacionais para relatórios financeiros (IFRS).;Total da remuneração paga no exercício social encerrado em 31 de dezembro de 2020: R$135,6 mil, sendo:1. Serviços de auditoria: R$135,6 mil.;Rotatividade dos Auditores Independentes conforme disponto no Artigo 31 da Intrução CVM nº308/99;Não Aplicavel
08.574.411/0001-00;2022-01-01;2;125800;PRÁTICA PRODUTOS S.A.;113992;RSM BRASIL AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES;;16549480000184;011878;Nacional;2021-03-24;;;1. Auditoria das demonstrações financeiras relativas ao exercício social encerrado em 31 de dezembro de 2021, todas preparadas de acordo com as práticas contábeis adotadas no Brasil (BR GAAP) e as normas internacionais para relatórios financeiros (IFRS).;Total da remuneração paga no exercício social encerrado em 31 de dezembro de 2021: R$95,7 mil, sendo:1. Serviços de auditoria: R$95,7 mil.;A substituição da Grant Thornton Auditores Independentes, ocorreu em função de razões comerciais.;Não Aplicável
08.613.550/0001-98;2022-01-01;6;125322;NEXPE PARTICIPAÇÕES S.A;113474;BDO RCS Auditores Independentes SS;;54276936000179;010324;Nacional;2020-12-01;;;Auditoria das demonstrações contábeis individuais e consolidadas da Brasil Brokers Participações S.A para o exercício a findar-se em 31 de dezembro de 2021 em conformidade com o framework IFRS ("International Financial Reporting Standards") Revisão especial das informações contábeis individuais e consolidadas contidas nas Informações Trimestrais - ITR´s para os trimestres a findarem-se em 30 de junho e 30 de setembro de 2021 (NBC TR 2410 e ISRE 2410);A remuneração total para a prestação dos serviços é de R$ 124.000,00, sendo R$ 31.176,00 para Revisão especial das informações contábeis individuais e consolidadas contidas nas Informações Trimestrais - ITR´s para os trimestres a findarem-se em 30 de junho e 30 de setembro de 2021 e R$ 62.352,00 para a auditoria das demonstrações contábeis individuais e consolidadas da Brasil Brokers Participações S.A para o exercício a findar-se em 31 de dezembro de 2021.;Rotatividade de 5 anos como previsto em instrução CVM;
08.764.621/0001-53;2022-01-01;2;125286;GENERAL SHOPPING E OUTLETS DO BRASIL BRASIL S.A.;113425;BDO RCS AUDITORES INDEPENDENTES S.S.;;54276936000179;010324;Nacional;2017-07-01;;;Para a emissora foram realizados trabalhos de auditoria das demonstrações financeiras ao exercício findo em 31 de dezembro de 2020 e revisão especial das informações trimestrais - ITR para os trimestres findos em 31 de março, 30 de junho e 30 de setembro de 2021.;General Shopping e Outlets do Brasil S.A - Trabalhos de auditoria: R$ 449.272,14.;Alteração de auditor em concordância com o disposto no artigo 31 da ICVM 308/99, o qual determina a rotatividade dos auditores independentes a cada período de cinco anos.;Não aplicável.
08.769.451/0001-08;2022-01-01;6;124959;VIRGO COMPANHIA DE SECURITIZAÇÃO;112983;Veneziani Auditores Independentes;;53825600000155;029505;Nacional;2007-07-02;2012-12-31;;Auditoria das desmonstrações Financeiras;R$ 2.400,00 por ano.;Substituição obrigatória pelo prazo de 05 anos;
08.769.451/0001-08;2022-01-01;6;124959;VIRGO COMPANHIA DE SECURITIZAÇÃO;112984;BDO RCS AUDITORES INDEPENDENTES S.S.;;54276936000179;012858;Nacional;2013-01-01;2016-12-31;;auditoria externa das demonstrações financeiras;R$ 31.235 por ano;Substituição de auditor em função da aquisição de outras empresas e melhoria de custo;
08.769.451/0001-08;2022-01-01;6;124959;VIRGO COMPANHIA DE SECURITIZAÇÃO;112985;BLB AUDITORES INDEPENDENTES;;06096033000163;010855;Nacional;2017-01-01;;;auditoria externa das demonstrações financeiras;R$ 12.667,00 por ano;Substituição obrigatória pelo prazo de 05 anos;
08.773.135/0001-00;2022-01-01;13;126979;2W ECOBANK S.A. - EM RECUPERAÇÃO JUDICIAL;114784;Ernst & Young Auditores Independentes S/S;;61366936000125;004715;Nacional;2020-03-09;;;Os auditores independentes prestaram, para a Companhia, os seguintes serviços nos 3 últimos exercícios sociais e no exercício social corrente: (i) auditoria independente das demonstrações financeiras da Companhia referentes aos exercícios sociais encerrados em 31 de dezembro de 2021, 2020 e 2019 preparadas de acordo com as práticas contábeis adotadas no Brasil (BR GAAP) e Normas Internacionais de Relatórios Financeiros (IFRS) (ii) revisão limitada das demonstrações contábeis intermediárias e emissão de Relatório de Revisão Especial de informações Trimestrais (ITRs) relativas aos períodos findos em 31 de março, 31 de junho e 30 de setembro dos mesmos exercícios do item anterior;Os honorários contratados no exercício social encerrado em 31 de dezembro de 2021 foram de R$555.443,27 para os trabalhos relacionados à auditoria e revisão das demonstrações financeiras e demonstrações contábeis intermediárias do referido exercício.;Não houve substituição dos auditores independentes.;Não aplicável.
08.773.191/0001-36;2022-01-01;2;126230;BRASILIANA PARTICIPAÇÕES S/A;114482;Ernst & Young Auditores Independentes S.S.;;61366936000125;004715;Nacional;2015-04-01;;;Ao longo do exercício de 2018, a Brasiliana Participações utilizou os serviços de auditoria independente da Ernst & Young Auditores Independentes S.S ("EY"). Em 2018, os serviços prestados pela EY foram: (i) Auditoria e emissão de relatório sobre as demonstrações financeiras individuais e consolidadas da Companhia para o exercício findo em 31 de dezembro de 2018 (ii) revisão e emissão de relatório sobre as Informações Trimestrais (ITRs) requeridas pela Comissão de Valores Mobiliários para os trimestres findos em 31 de março, 30 de junho e 30 de setembro de 2018 (iii) auditoria das demonstrações financeiras intermediárias especificadas relativas aos exercícios findos em 30 de abril de 2018 e 31 de outubro de 2018, com a finalidade específica atender as instruções de auditoria enviada pelos auditores independentes do acionista BNDES Participações S.A. ("BNDESPAR") e (iv) auditar os relatórios específicos (Reporting Package), preparados de acordo com os princípios contábeis geralmente aceitos os Estados Unidos da América relativos ao exercício social de 2018.Ao longo do exercício de 2019, a Brasiliana Participações utilizou os serviços de auditoria independente da Ernst & Young Auditores Independentes S.S ("EY"). Em 2019, os serviços prestados pela EY foram: (i) Auditoria e emissão de relatório sobre as demonstrações financeiras individuais e consolidadas da Companhia para o exercício findo em 31 de dezembro de 2019 (ii) revisão e emissão de relatório sobre as Informações Trimestrais (ITRs) requeridas pela Comissão de Valores Mobiliários para os trimestres findos em 31 de março, 30 de junho e 30 de setembro de 2019 (iii) auditoria das demonstrações financeiras intermediárias especificadas relativas aos exercícios findos em 30 de abril de 2019 e 31 de outubro de 2019, com a finalidade específica atender as instruções de auditoria enviada pelos auditores independentes do acionista BNDES Participações S.A. ("BNDESPAR") e (iv) auditar os relatórios específicos (Reporting Package), preparados de acordo com os princípios contábeis geralmente aceitos os Estados Unidos da América relativos ao exercício social de 2019.Ao longo do exercício de 2020, a Brasiliana Participações utilizou os serviços de auditoria independente da Ernst & Young Auditores Independentes S.S ("EY") para auditoria dos relatórios específicos (Reporting Package), preparados de acordo com os princípios contábeis geralmente aceitos os Estados Unidos da América relativos ao exercício social de 2020.;A remuneração dos auditores independentes relativa aos serviços contratados pertinentes ao exercício social findo em 31 de dezembro de 2018 corresponde a R$ 95,4 mil, divididos conforme segue: itens (i), (ii) e (iii) somam R$ 57,3 mil e item (iv) soma R$38,2 mil. A remuneração dos auditores independentes relativa aos serviços contratados pertinentes ao exercício social findo em 31 de dezembro de 2019 corresponde a R$ 97,7 mil, divididos conforme segue: itens (i), (ii) e (iii) somam R$ 59,0 mil e item (iv) soma R$38,7 mil. A remuneração dos auditores independentes relativa aos serviços contratados pertinentes ao exercício social findo em 31 de dezembro de 2020 corresponde a R$ 37,5mil.;Não aplicável.;Não aplicável.
