CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Tipo_Obrigacao;Tipo_Garantia;Descricao_Outras_Garantias;Divida_Inferior_1_Ano;Divida_1a3Anos;Divida_3a5Anos;Divida_Superior_5Anos;Divida_Total;Observacao
01.838.723/0001-27;2021-01-01;11;111776;BRF S.A.;2020-01-01;2020-12-31;Títulos de dívida;Quirografárias;;215218.00;2600741.00;1500596.00;10518813.00;14835368.00;As informações prestadas neste item se referem às informações financeiras intermediárias consolidadas da Companhia.Para segregação das obrigações da Companhia, foram levados em consideração os seguintes critérios:(i) foram consideradas dívidas com garantia real todas as dívidas garantidas por garantia real, assim entendidas a hipoteca e o penhor, dentre outras garantias reais(ii) foram consideradas dívidas quirografárias todas as dívidas que não possuem garantia ou que possuem garantia fidejussória, assim entendidas a garantia de aval e a fiança, dentre outras garantias fidejussórias e (iii) a Companhia não possui dívidas com garantia flutuante.
01.838.723/0001-27;2021-01-01;11;111776;BRF S.A.;2021-01-01;2021-12-31;Empréstimo;Quirografárias;;1334712.00;2549575.00;1897695.00;3355926.00;9137908.00;As informações prestadas neste item se referem às informações financeiras intermediárias consolidadas da Companhia.Para segregação das obrigações da Companhia, foram levados em consideração os seguintes critérios:(i) foram consideradas dívidas com garantia real todas as dívidas garantidas por garantia real, assim entendidas a hipoteca e o penhor, dentre outras garantias reais(ii) foram consideradas dívidas quirografárias todas as dívidas que não possuem garantia ou que possuem garantia fidejussória, assim entendidas a garantia de aval e a fiança, dentre outras garantias fidejussórias e (iii) a Companhia não possui dívidas com garantia flutuante.
01.838.723/0001-27;2021-01-01;11;111776;BRF S.A.;2021-01-01;2021-12-31;Títulos de dívida;Quirografárias;;1526537.00;2839976.00;2683116.00;7991065.00;15040694.00;As informações prestadas neste item se referem às informações financeiras intermediárias consolidadas da Companhia.Para segregação das obrigações da Companhia, foram levados em consideração os seguintes critérios:(i) foram consideradas dívidas com garantia real todas as dívidas garantidas por garantia real, assim entendidas a hipoteca e o penhor, dentre outras garantias reais(ii) foram consideradas dívidas quirografárias todas as dívidas que não possuem garantia ou que possuem garantia fidejussória, assim entendidas a garantia de aval e a fiança, dentre outras garantias fidejussórias e (iii) a Companhia não possui dívidas com garantia flutuante.
01.896.779/0001-38;2021-01-01;6;113992;CSU DIGITAL S.A.;2020-01-01;2020-12-31;Empréstimo;Garantia Real;;14706225.75;23951911.27;6975899.28;0.00;45634036.30;Para os contratos de arrendamentos as garantias são os próprios bens objetos dos contratos, para os empréstimos as garantias são compostas por notas promissórias ou letras de câmbio.
01.896.779/0001-38;2021-01-01;6;113992;CSU DIGITAL S.A.;2020-01-01;2020-12-31;Financiamento;Garantia Real;;24850450.87;40367707.16;9673101.95;12643332.18;87534592.16;Para os contratos de arrendamentos as garantias são os próprios bens objetos dos contratos, para os empréstimos as garantias são compostas por notas promissórias ou letras de câmbio.
01.917.818/0001-36;2021-01-01;11;114216;LIGHT ENERGIA S.A.;2020-01-01;2020-12-31;Empréstimo;Quirografárias;;431353000.00;685989000.00;8697000.00;2489000.00;1128528000.00;As informações referem-se às demonstrações financeiras consolidadas da Companhia.
01.989.044/0001-59;2021-01-01;1;103950;WTC RIO EMPREEND. E PARTICIPAÇÕES S.A.;2020-01-01;2020-12-31;Títulos de dívida;Garantia Flutuante;;4421315.00;0.00;0.00;0.00;4421315.00;
02.016.440/0001-62;2021-01-01;7;114880;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;2020-01-01;2020-12-31;Empréstimo;Quirografárias;;1704317.00;630302.00;763220.00;0.00;3097839.00;
02.016.440/0001-62;2021-01-01;7;114880;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;2020-01-01;2020-12-31;Financiamento;Garantia Real;;98624.00;208652.00;256733.00;611938.00;1175947.00;
02.016.440/0001-62;2021-01-01;7;114880;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;2020-01-01;2020-12-31;Financiamento;Quirografárias;;1025.00;426.00;0.00;0.00;1451.00;
02.016.440/0001-62;2021-01-01;7;114880;RGE SUL DISTRIBUIDORA DE ENERGIA S.A.;2020-01-01;2020-12-31;Títulos de dívida;Quirografárias;;136001.00;568885.00;699603.00;0.00;1404489.00;
02.105.040/0001-23;2021-04-01;3;108918;VIRGO II COMPANHIA DE SECURITIZACAO;2021-01-01;2021-03-31;Títulos de dívida;Garantia Real;;0.00;10313000.00;0.00;0.00;10313000.00;
02.105.040/0001-23;2021-12-31;1;100560;VIRGO II COMPANHIA DE SECURITIZACAO;2020-01-01;2020-09-30;Títulos de dívida;Garantia Real;;0.00;9906150.27;0.00;0.00;9906150.27;
02.149.205/0001-69;2021-01-01;7;113901;PORTO SEGURO S.A.;2020-01-01;2020-12-31;Empréstimo;Garantia Real;;717419769.07;18580450.90;0.00;0.00;736000219.97;
02.149.205/0001-69;2021-01-01;7;113901;PORTO SEGURO S.A.;2020-01-01;2020-12-31;Empréstimo;Quirografárias;;987716503.80;1187940447.94;0.00;0.00;2175656951.74;
02.193.750/0001-52;2021-01-01;15;115647;DEXXOS PARTICIPAÇÕES S.A.;2020-01-01;2020-12-31;Empréstimo;Garantia Real;;0.00;4789686.53;0.00;0.00;4789686.53;
02.193.750/0001-52;2021-01-01;15;115647;DEXXOS PARTICIPAÇÕES S.A.;2020-01-01;2020-12-31;Empréstimo;Quirografárias;;0.00;0.00;0.00;0.00;0.00;
02.201.787/0001-85;2021-01-01;1;105190;CEL PARTICIPAÇÕES S.A. - CELPAR;2020-01-01;2020-12-31;Títulos de dívida;Garantia Real;;0.00;0.00;0.00;27410160.00;27410160.00;
02.221.531/0001-30;2021-01-01;4;110384;RDN CONCESSÕES E PARTICIPAÇÕES S.A.;2020-01-01;2020-12-31;Financiamento;Quirografárias;;459671.00;0.00;0.00;0.00;459671.00;
02.255.187/0001-08;2021-01-01;7;115680;UNIFIQUE TELECOMUNICAÇÕES S.A.;2020-01-01;2020-12-31;Empréstimo;Garantia Real;;25745.00;77944.00;36324.00;0.00;140013.00;As informações apresentadas nesta tabela estão em milhares de reais e refletem as Demonstrações Financeiras da Companhia. Em 31 de dezembro de 2020, possuíamos contratos de empréstimos, financiamentos e debêntures com determinadas instituições financeiras e tais transações dispõem de garantias reais e quirografárias, sendo: duplicatas a receber de clientes no montante de R$ 26.979 mil, aval de acionistas no montante de R$ 71.148 mil, e bens do ativo imobilizado no montante de R$ 13.997 mil.
02.255.187/0001-08;2021-01-01;7;115680;UNIFIQUE TELECOMUNICAÇÕES S.A.;2020-01-01;2020-12-31;Empréstimo;Quirografárias;;207.00;0.00;0.00;0.00;207.00;As informações apresentadas nesta tabela estão em milhares de reais e refletem as Demonstrações Financeiras da Companhia. Em 31 de dezembro de 2020, possuíamos contratos de empréstimos, financiamentos e debêntures com determinadas instituições financeiras e tais transações dispõem de garantias reais e quirografárias, sendo: duplicatas a receber de clientes no montante de R$ 26.979 mil, aval de acionistas no montante de R$ 71.148 mil, e bens do ativo imobilizado no montante de R$ 13.997 mil.
02.255.187/0001-08;2021-01-01;7;115680;UNIFIQUE TELECOMUNICAÇÕES S.A.;2020-01-01;2020-12-31;Financiamento;Garantia Real;;3463.00;5655.00;4251.00;852.00;14221.00;As informações apresentadas nesta tabela estão em milhares de reais e refletem as Demonstrações Financeiras da Companhia. Em 31 de dezembro de 2020, possuíamos contratos de empréstimos, financiamentos e debêntures com determinadas instituições financeiras e tais transações dispõem de garantias reais e quirografárias, sendo: duplicatas a receber de clientes no montante de R$ 26.979 mil, aval de acionistas no montante de R$ 71.148 mil, e bens do ativo imobilizado no montante de R$ 13.997 mil.
02.281.836/0001-37;2021-01-01;7;114590;TRANSNORDESTINA LOGISTICA SA;2020-01-01;2020-12-31;Empréstimo;Garantia Flutuante;;45330000.00;92895000.00;102534000.00;348777000.00;589536000.00;
02.281.836/0001-37;2021-01-01;7;114590;TRANSNORDESTINA LOGISTICA SA;2020-01-01;2020-12-31;Empréstimo;Garantia Real;;173829000.00;121287000.00;133836000.00;4629017000.00;5057969000.00;
02.286.479/0001-08;2021-01-01;5;113804;LOCALIZA FLEET S.A.;2020-01-01;2020-12-31;Empréstimo;Quirografárias;;294809635.49;236316048.28;125000000.00;0.00;656125683.77;Observação:As informações desse quadro referem-se às demonstrações financeiras consolidadas e estão apresentadas em R$. A composição dos saldos de cada tipo de obrigação, conforme nota explicativa 12 das Demonstrações Financeiras de 31 de dezembro de 2020, é como segue:Financiamento - garantia real: ConsórcioEmpréstimo - quirografárias: Capital de giro e empréstimo em moeda estrangeira e Títulos de dívida - quirografárias: Debêntures.
02.286.479/0001-08;2021-01-01;5;113804;LOCALIZA FLEET S.A.;2020-01-01;2020-12-31;Financiamento;Garantia Real;;15393083.81;6188627.60;0.00;0.00;21581711.41;Observação:As informações desse quadro referem-se às demonstrações financeiras consolidadas e estão apresentadas em R$. A composição dos saldos de cada tipo de obrigação, conforme nota explicativa 12 das Demonstrações Financeiras de 31 de dezembro de 2020, é como segue:Financiamento - garantia real: ConsórcioEmpréstimo - quirografárias: Capital de giro e empréstimo em moeda estrangeira e Títulos de dívida - quirografárias: Debêntures.
02.286.479/0001-08;2021-01-01;5;113804;LOCALIZA FLEET S.A.;2020-01-01;2020-12-31;Títulos de dívida;Quirografárias;;12695541.42;270044582.89;1563629714.91;0.00;1846369839.22;Observação:As informações desse quadro referem-se às demonstrações financeiras consolidadas e estão apresentadas em R$. A composição dos saldos de cada tipo de obrigação, conforme nota explicativa 12 das Demonstrações Financeiras de 31 de dezembro de 2020, é como segue:Financiamento - garantia real: ConsórcioEmpréstimo - quirografárias: Capital de giro e empréstimo em moeda estrangeira e Títulos de dívida - quirografárias: Debêntures.
02.291.077/0001-93;2021-01-01;2;103648;PRODUTORES ENERGET.DE MANSO S.A.- PROMAN;2020-01-01;2020-12-31;Empréstimo;Outras garantias ou privilégios;Sobre a Receita;140168.16;280336.22;280336.22;969505.56;1670346.16;EMPRÉSTIMO: DEVOLUÇÃO DE ENEGIA DE CANTEIRO USADA NO CANTEIRO DE OBRASTÍTULOS DE DÍVIDAS: DEBÊNTURES
02.291.077/0001-93;2021-01-01;2;103648;PRODUTORES ENERGET.DE MANSO S.A.- PROMAN;2020-01-01;2020-12-31;Títulos de dívida;Outras garantias ou privilégios;Garantia subordinada;569913.37;0.00;0.00;12209774.70;12779688.07;EMPRÉSTIMO: DEVOLUÇÃO DE ENEGIA DE CANTEIRO USADA NO CANTEIRO DE OBRASTÍTULOS DE DÍVIDAS: DEBÊNTURES
02.302.100/0001-06;2021-01-01;6;111045;EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.;2020-01-01;2020-12-31;Empréstimo;Quirografárias;;487024.00;0.00;316500.00;0.00;803524.00;
02.302.100/0001-06;2021-01-01;6;111045;EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.;2020-01-01;2020-12-31;Financiamento;Garantia Real;;115090.00;132151.00;60125.00;0.00;307366.00;
02.302.100/0001-06;2021-01-01;6;111045;EDP SÃO PAULO DISTRIBUIÇÃO DE ENERGIA S.A.;2020-01-01;2020-12-31;Títulos de dívida;Quirografárias;;179772.00;115068.00;383854.00;0.00;678694.00;
02.302.101/0001-42;2021-01-01;7;114157;EMAE - EMPRESA METROP. DE AGUAS E ENERGIA S.A.;2020-01-01;2020-12-31;Financiamento;Garantia Real;;66361000.00;0.00;0.00;0.00;66361000.00;As informações presentes no item 3.8 fazem parte das informações consolidadas da Companhia. Obrigações decorrentes do financiamento junto ao BNDES da controlada Pirapora Energia S.A para a construção da PCH Pirapora, importando no passivo circulante R$ 66,4 milhões em 31/12/2020. Entretanto, o referido financiamento foi integral e antecipadamente quitado em 15/03/2021 e representava o único empréstimo bancário registrado na Companhia. Para pagamento desse financiamento, foram utilizados recursos próprios, a partir da integralização de R$ 64,0 milhões no capital social de sua subsidiária integral Pirapora Energia S.A, tomadora direta do referido empréstimo.
02.318.346/0001-68;2021-01-01;3;110456;OPPORTUNITY ENERGIA E PARTICIPACOES S.A. - EM LIQUIDAÇÃO;2020-01-01;2020-12-31;Empréstimo;Quirografárias;;0.00;331986310.56;0.00;0.00;331986310.56;
02.328.280/0001-97;2021-01-01;9;114135;ELEKTRO REDES S.A.;2020-01-01;2020-12-31;Empréstimo;Quirografárias;;254860687.00;335694913.00;193581469.00;0.00;784137069.00;
02.328.280/0001-97;2021-01-01;9;114135;ELEKTRO REDES S.A.;2020-01-01;2020-12-31;Financiamento;Garantia Real;;133109430.00;162137974.00;52556430.00;44146233.00;391950067.00;
02.328.280/0001-97;2021-01-01;9;114135;ELEKTRO REDES S.A.;2020-01-01;2020-12-31;Financiamento;Quirografárias;;61246903.00;129623987.00;137554988.00;84913841.00;413339719.00;
02.328.280/0001-97;2021-01-01;9;114135;ELEKTRO REDES S.A.;2020-01-01;2020-12-31;Títulos de dívida;Quirografárias;;668334568.00;621370273.00;292886584.00;0.00;1582591425.00;
02.351.144/0001-18;2021-01-01;8;113850;TEGMA GESTAO LOGISTICA S.A.;2020-01-01;2020-12-31;Empréstimo;Quirografárias;;68811000.00;115000000.00;10000000.00;0.00;193811000.00;
02.351.877/0001-52;2021-01-01;14;115548;LWSA S/A;2020-01-01;2020-12-31;Empréstimo;Garantia Real;;56876000.00;27682000.00;0.00;0.00;84558000.00;Os saldos apresentados acima referem-se às rúbricas de empréstimos e financiamentos (circulante e não circulante) e passivo de arrendamento (circulante e não circulante) conforme apresentados nas demonstrações financeiras consolidadas da Companhia referentes ao exercício social encerrado em 31 de dezembro de 2020.
02.351.877/0001-52;2021-01-01;14;115548;LWSA S/A;2020-01-01;2020-12-31;Empréstimo;Quirografárias;;5811000.00;21244666.70;21244666.70;19716333.30;68016666.70;Os saldos apresentados acima referem-se às rúbricas de empréstimos e financiamentos (circulante e não circulante) e passivo de arrendamento (circulante e não circulante) conforme apresentados nas demonstrações financeiras consolidadas da Companhia referentes ao exercício social encerrado em 31 de dezembro de 2020.
02.357.251/0001-53;2021-01-01;5;115847;LIFEMED INDUSTRIAL DE EQUIP. E ART. MEDICOS E HOSP. S.A;2020-01-01;2020-12-31;Empréstimo;Garantia Real;;27633876.15;0.00;0.00;0.00;27633876.15;
02.357.251/0001-53;2021-01-01;5;115847;LIFEMED INDUSTRIAL DE EQUIP. E ART. MEDICOS E HOSP. S.A;2020-01-01;2020-12-31;Empréstimo;Quirografárias;;33686298.90;47969420.14;6944444.44;0.00;88600163.48;
02.357.251/0001-53;2021-01-01;5;115847;LIFEMED INDUSTRIAL DE EQUIP. E ART. MEDICOS E HOSP. S.A;2020-01-01;2020-12-31;Financiamento;Garantia Real;;5633664.67;16383353.84;1790278.86;0.00;23807297.37;
02.365.069/0001-44;2021-01-01;3;108695;PADTEC HOLDING S.A.;2020-01-01;2020-12-31;Empréstimo;Garantia Real;;11151000.00;19072000.00;5804000.00;7405000.00;43432000.00;As informações desta tabela se baseiam nas demonstrações financeiras consolidadas auditadas da Companhia relativas ao exercício social encerrado em 31 de dezembro de 2020 (preparada em IFRS). O montante total indicado acima corresponde à soma dos valores de: (i) empréstimos e financiamentos (ii) debêntures. Para fins da tabela acima, foram considerados os prazos de vencimento das respectivas obrigações da Companhia.
02.365.069/0001-44;2021-01-01;3;108695;PADTEC HOLDING S.A.;2020-01-01;2020-12-31;Empréstimo;Outras garantias ou privilégios;-;0.00;0.00;0.00;0.00;0.00;As informações desta tabela se baseiam nas demonstrações financeiras consolidadas auditadas da Companhia relativas ao exercício social encerrado em 31 de dezembro de 2020 (preparada em IFRS). O montante total indicado acima corresponde à soma dos valores de: (i) empréstimos e financiamentos (ii) debêntures. Para fins da tabela acima, foram considerados os prazos de vencimento das respectivas obrigações da Companhia.
02.365.069/0001-44;2021-01-01;3;108695;PADTEC HOLDING S.A.;2020-01-01;2020-12-31;Empréstimo;Quirografárias;;0.00;0.00;0.00;0.00;0.00;As informações desta tabela se baseiam nas demonstrações financeiras consolidadas auditadas da Companhia relativas ao exercício social encerrado em 31 de dezembro de 2020 (preparada em IFRS). O montante total indicado acima corresponde à soma dos valores de: (i) empréstimos e financiamentos (ii) debêntures. Para fins da tabela acima, foram considerados os prazos de vencimento das respectivas obrigações da Companhia.
02.365.069/0001-44;2021-01-01;3;108695;PADTEC HOLDING S.A.;2020-01-01;2020-12-31;Financiamento;Garantia Real;;0.00;0.00;0.00;0.00;0.00;As informações desta tabela se baseiam nas demonstrações financeiras consolidadas auditadas da Companhia relativas ao exercício social encerrado em 31 de dezembro de 2020 (preparada em IFRS). O montante total indicado acima corresponde à soma dos valores de: (i) empréstimos e financiamentos (ii) debêntures. Para fins da tabela acima, foram considerados os prazos de vencimento das respectivas obrigações da Companhia.
