CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Lucro_Liquido_Ajustado;Taxa_Retorno_Patrimonio_Liquido_Emissor;Lucro_Liquido_Retido;Dividendo_Distribuido_Lucro_Liquido_Ajustado;Dividendo_Distribuido_Total;Data_Aprovacao_Retencao
76.483.817/0001-20;2021-01-01;9;114634;CIA PARANAENSE DE ENERGIA - COPEL;2018-01-01;2018-12-31;1403795655.35;0.08613200;1095607123.21;26.97000000;378541673.23;2019-04-29
76.483.817/0001-20;2021-01-01;9;114634;CIA PARANAENSE DE ENERGIA - COPEL;2019-01-01;2019-12-31;1956674407.53;0.11307700;1413171723.40;32.86000000;643000000.00;2020-04-28
76.483.817/0001-20;2021-01-01;9;114634;CIA PARANAENSE DE ENERGIA - COPEL;2020-01-01;2020-12-31;3768622370.35;0.19277600;2945275647.05;27.03000000;1018556908.09;2021-04-29
76.484.013/0001-45;2021-01-01;8;114781;CIA SANEAMENTO DO PARANA - SANEPAR;2018-01-01;2018-12-31;847627867.50;15.61059288;468673029.25;50.00000000;423813933.75;2019-04-24
76.484.013/0001-45;2021-01-01;8;114781;CIA SANEAMENTO DO PARANA - SANEPAR;2019-01-01;2019-12-31;1025915385.12;17.49350025;749622766.44;32.21000000;330410894.59;2020-04-23
76.484.013/0001-45;2021-01-01;8;114781;CIA SANEAMENTO DO PARANA - SANEPAR;2020-01-01;2020-12-31;945379434.79;13.69943236;654746097.31;31.40000000;296427767.92;2021-04-22
76.535.764/0001-43;2021-01-01;12;114704;OI S.A. - EM RECUPERAÇÃO JUDICIAL;2018-01-01;2018-12-31;24615555000.00;0.00000000;-24615555000.00;0.00000000;0.00;2019-04-26
76.535.764/0001-43;2021-01-01;12;114704;OI S.A. - EM RECUPERAÇÃO JUDICIAL;2019-01-01;2019-12-31;-9095107000.00;0.00000000;0.00;0.00000000;0.00;2020-04-30
76.535.764/0001-43;2021-01-01;12;114704;OI S.A. - EM RECUPERAÇÃO JUDICIAL;2020-01-01;2020-12-31;-10528499000.00;0.00000000;0.00;0.00000000;0.00;
78.876.950/0001-71;2021-01-01;6;110624;CIA HERING;2018-01-01;2018-12-31;96792066.38;18.14000000;0.00;99.65000000;149972493.82;
78.876.950/0001-71;2021-01-01;6;110624;CIA HERING;2019-01-01;2019-12-31;64649789.30;15.05000000;0.00;98.22000000;131158223.77;
78.876.950/0001-71;2021-01-01;6;110624;CIA HERING;2020-01-01;2020-12-31;326694122.92;21.14000000;240086402.98;25.36000000;83971607.19;2021-04-29
79.430.682/0001-22;2021-01-01;2;107118;FARMÁCIA E DROGARIA NISSEI S.A.;2018-01-01;2018-12-31;-16071.00;-0.18960000;0.00;0.00000000;0.00;
79.430.682/0001-22;2021-01-01;2;107118;FARMÁCIA E DROGARIA NISSEI S.A.;2019-01-01;2019-12-31;-14244.00;-0.20220000;0.00;0.00000000;0.00;
79.430.682/0001-22;2021-01-01;2;107118;FARMÁCIA E DROGARIA NISSEI S.A.;2020-01-01;2020-12-31;6505000.00;0.21822300;0.00;0.00000000;0.00;
80.227.184/0001-66;2021-01-01;2;110564;METALGRAFICA IGUACU S.A.;2018-01-01;2018-12-31;401465.95;0.00000000;316946.80;0.00000025;105648.94;2019-04-24
80.227.184/0001-66;2021-01-01;2;110564;METALGRAFICA IGUACU S.A.;2019-01-01;2019-12-31;13714281.27;0.00000000;13714281.27;0.00000000;0.00;2020-04-29
80.227.184/0001-66;2021-01-01;2;110564;METALGRAFICA IGUACU S.A.;2020-01-01;2020-12-31;0.00;0.00000000;0.00;0.00000000;0.00;
81.243.735/0001-48;2021-01-01;11;115594;POSITIVO TECNOLOGIA S.A.;2018-01-01;2018-12-31;-461000.00;0.00000000;0.00;0.00000000;0.00;
81.243.735/0001-48;2021-01-01;11;115594;POSITIVO TECNOLOGIA S.A.;2019-01-01;2019-12-31;18224000.00;0.85000000;11902000.00;25.00000000;4556000.00;2020-06-02
81.243.735/0001-48;2021-01-01;11;115594;POSITIVO TECNOLOGIA S.A.;2020-01-01;2020-12-31;202336000.00;4.65000000;142916000.00;25.00000000;48055000.00;2021-04-30
82.120.676/0001-83;2021-01-01;3;112547;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;2018-01-01;2018-12-31;32616000.00;1.94636000;10483000.00;67.85933000;22133000.00;2019-04-30
82.120.676/0001-83;2021-01-01;3;112547;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;2019-01-01;2019-12-31;281883000.00;16.71677000;-233623000.00;25.01694000;515506000.00;2020-07-30
82.120.676/0001-83;2021-01-01;3;112547;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;2020-01-01;2020-12-31;110000.00;0.00758000;-9320000.00;8572.72727000;9430000.00;2021-04-30
82.508.433/0001-17;2021-01-01;8;112184;CIA CATARINENSE DE AGUAS E SANEAM.-CASAN;2018-01-01;2018-12-31;-119225401.00;0.00000000;0.00;0.00000000;0.00;2019-04-29
82.508.433/0001-17;2021-01-01;8;112184;CIA CATARINENSE DE AGUAS E SANEAM.-CASAN;2019-01-01;2019-12-31;119686013.30;2.46811231;0.00;25.00000000;31025112.27;2020-06-18
82.508.433/0001-17;2021-01-01;8;112184;CIA CATARINENSE DE AGUAS E SANEAM.-CASAN;2020-01-01;2020-12-31;112503999.00;0.08496271;0.00;25.00000000;29306850.24;2021-04-26
82.640.558/0001-04;2021-01-01;3;114431;KARSTEN S.A.;2018-01-01;2018-12-31;-52683463.70;0.00000000;0.00;0.00000000;0.00;
82.640.558/0001-04;2021-01-01;3;114431;KARSTEN S.A.;2019-01-01;2019-12-31;-12431381.70;0.00000000;0.00;0.00000000;0.00;
82.640.558/0001-04;2021-01-01;3;114431;KARSTEN S.A.;2020-01-01;2020-12-31;80510932.31;0.00000000;80510932.31;0.00000000;0.00;
82.643.537/0001-34;2021-01-01;7;112790;ELECTRO ACO ALTONA S.A.;2018-01-01;2018-12-31;7150797.87;0.00000000;0.00;42.16240000;3014948.00;2019-04-30
82.643.537/0001-34;2021-01-01;7;112790;ELECTRO ACO ALTONA S.A.;2019-01-01;2019-12-31;15602982.36;0.00000000;16851335.00;25.00000000;3900745.52;2020-05-28
82.643.537/0001-34;2021-01-01;7;112790;ELECTRO ACO ALTONA S.A.;2020-01-01;2020-12-31;21589643.00;0.00000000;25249795.00;30.66000000;6618505.00;2021-04-29
82.901.000/0001-27;2021-01-01;5;114554;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;2018-01-01;2018-12-31;21226000.00;25.97000000;141270000.00;166.33000000;35305000.00;2019-04-30
82.901.000/0001-27;2021-01-01;5;114554;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;2019-01-01;2019-12-31;178411000.00;26.13000000;87219350.00;51.11000000;91192678.72;2020-07-15
82.901.000/0001-27;2021-01-01;5;114554;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;2020-01-01;2020-12-31;309289000.00;14.62000000;235080123.52;29.00000000;89685946.69;2021-04-30
82.982.075/0001-80;2021-01-01;4;114616;TEXTIL RENAUXVIEW S.A.;2018-01-01;2018-12-31;-11441747.70;0.00000000;0.00;0.00000000;0.00;
82.982.075/0001-80;2021-01-01;4;114616;TEXTIL RENAUXVIEW S.A.;2019-01-01;2019-12-31;21408044.98;0.00000000;0.00;0.00000000;0.00;
82.982.075/0001-80;2021-01-01;4;114616;TEXTIL RENAUXVIEW S.A.;2020-01-01;2020-12-31;-17905812.16;0.00000000;0.00;0.00000000;0.00;
83.475.913/0001-91;2021-01-01;5;115632;PBG S/A;2018-01-01;2018-12-31;127567716.17;37.10000000;95675787.12;25.00000000;31891929.04;2019-04-02
83.475.913/0001-91;2021-01-01;5;115632;PBG S/A;2019-01-01;2019-12-31;12472136.41;3.60000000;6236068.20;50.00000000;6236068.20;2020-04-28
83.475.913/0001-91;2021-01-01;5;115632;PBG S/A;2020-01-01;2020-12-31;121789257.30;30.70000000;60894771.85;50.00000000;60894485.45;2021-04-27
83.878.892/0001-55;2021-01-01;11;115471;CENTRAIS ELET DE SANTA CATARINA S.A.;2018-01-01;2018-12-31;156780000.00;9.16000000;125837000.00;25.00000000;39195208.98;2019-04-30
83.878.892/0001-55;2021-01-01;11;115471;CENTRAIS ELET DE SANTA CATARINA S.A.;2019-01-01;2019-12-31;269396000.00;20.15000000;216226000.00;25.00000000;67349000.00;2020-03-03
83.878.892/0001-55;2021-01-01;11;115471;CENTRAIS ELET DE SANTA CATARINA S.A.;2020-01-01;2020-12-31;492751000.00;26.13000000;395497000.00;25.00000000;123188800.00;2021-04-29
84.429.695/0001-11;2021-01-01;4;114378;WEG S.A.;2018-01-01;2018-12-31;1297121000.00;16.81000000;593447000.00;54.25000000;703673889.89;2019-04-23
84.429.695/0001-11;2021-01-01;4;114378;WEG S.A.;2019-01-01;2019-12-31;1559283000.00;17.89000000;667268000.00;57.21000000;892014960.27;2020-04-28
84.429.695/0001-11;2021-01-01;4;114378;WEG S.A.;2020-01-01;2020-12-31;2250821000.00;19.47000000;958648562.85;57.41000000;1292172437.15;2021-04-27
84.683.374/0001-49;2021-01-01;10;114686;TUPY S.A.;2018-01-01;2018-12-31;0.00;0.00000000;0.00;0.00000000;0.00;
84.683.374/0001-49;2021-01-01;10;114686;TUPY S.A.;2019-01-01;2019-12-31;0.00;0.00000000;0.00;0.00000000;0.00;
84.683.374/0001-49;2021-01-01;10;114686;TUPY S.A.;2020-01-01;2020-12-31;0.00;0.00000000;0.00;0.00000000;0.00;
84.683.408/0001-03;2021-01-01;2;109025;DOHLER S.A.;2018-01-01;2018-12-31;28752763.55;8.68446248;37128950.29;43.27265801;12442085.04;2019-04-25
84.683.408/0001-03;2021-01-01;2;109025;DOHLER S.A.;2019-01-01;2019-12-31;8087355.28;5.35976244;23779925.30;100.00000000;8087355.28;2020-07-24
84.683.408/0001-03;2021-01-01;2;109025;DOHLER S.A.;2020-01-01;2020-12-31;81050218.55;8.08763651;27672202.25;29.07111043;23562198.54;2021-04-30
84.693.183/0001-68;2021-01-01;5;113893;SCHULZ S.A.;2018-01-01;2018-12-31;57700699.46;10.67136542;37505454.65;35.00000000;20195244.81;2019-04-08
84.693.183/0001-68;2021-01-01;5;113893;SCHULZ S.A.;2019-01-01;2019-12-31;55012641.85;8.87155663;38508849.29;30.00000000;16503792.56;2020-06-24
84.693.183/0001-68;2021-01-01;5;113893;SCHULZ S.A.;2020-01-01;2020-12-31;103114059.65;13.88974479;77335544.74;25.00000000;25778514.91;2021-04-15
85.041.333/0001-11;2021-01-01;4;111414;PORTO PONTA DO FELIX S/A;2018-01-01;2018-12-31;-12330472.42;0.00000000;0.00;0.00000000;0.00;
85.041.333/0001-11;2021-01-01;4;111414;PORTO PONTA DO FELIX S/A;2019-01-01;2019-12-31;5346123.57;0.00000000;0.00;0.00000000;0.00;
85.041.333/0001-11;2021-01-01;4;111414;PORTO PONTA DO FELIX S/A;2020-01-01;2020-12-31;14511641.91;0.00000000;0.00;0.00000000;0.00;
85.778.074/0001-06;2021-01-01;3;108733;METALURGICA RIOSULENSE S.A.;2018-01-01;2018-12-31;-58013067.82;0.00000000;0.00;0.00000000;0.00;
85.778.074/0001-06;2021-01-01;3;108733;METALURGICA RIOSULENSE S.A.;2019-01-01;2019-12-31;-40027029.14;0.00000000;0.00;0.00000000;0.00;
85.778.074/0001-06;2021-01-01;3;108733;METALURGICA RIOSULENSE S.A.;2020-01-01;2020-12-31;-44890818.48;0.00000000;0.00;0.00000000;0.00;
86.375.425/0001-09;2021-01-01;3;143700;METISA METALURGICA TIMBOENSE S.A.;2018-01-01;2018-12-31;15319918.00;7.42801700;9719509.00;36.55639000;5600409.15;2019-04-25
86.375.425/0001-09;2021-01-01;3;143700;METISA METALURGICA TIMBOENSE S.A.;2019-01-01;2019-12-31;16533122.00;7.80470400;9677514.00;41.46590100;6855608.00;2020-04-24
86.375.425/0001-09;2021-01-01;3;143700;METISA METALURGICA TIMBOENSE S.A.;2020-01-01;2020-12-31;52950788.00;23.68457000;37234579.00;29.68000000;15717612.16;2021-04-27
86.550.951/0001-50;2021-01-01;8;115692;POMIFRUTAS S/A EM RECUPERACAO JUDICIAL;2018-01-01;2018-12-31;-7505000.00;0.00000000;0.00;0.00000000;0.00;
86.550.951/0001-50;2021-01-01;8;115692;POMIFRUTAS S/A EM RECUPERACAO JUDICIAL;2019-01-01;2019-12-31;597000.00;0.00000000;0.00;0.00000000;0.00;
86.550.951/0001-50;2021-01-01;8;115692;POMIFRUTAS S/A EM RECUPERACAO JUDICIAL;2020-01-01;2020-12-31;2159000.00;0.00000000;0.00;0.00000000;0.00;
87.043.832/0001-73;2021-01-01;8;114383;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;2018-01-01;2018-12-31;16405000.00;5.27000000;13105000.00;24.40000000;4003000.00;2019-02-20
87.043.832/0001-73;2021-01-01;8;114383;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;2019-01-01;2019-12-31;11235000.00;3.44000000;8966000.00;25.50000000;2860000.00;2020-02-18
87.043.832/0001-73;2021-01-01;8;114383;SEIVA S.A. - FLORESTAS E INDÚSTRIAS;2020-01-01;2020-12-31;10944000.00;2.82000000;8089000.00;31.40000000;3431000.00;2021-02-23
87.456.562/0001-22;2021-01-01;4;114641;JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP;2018-01-01;2018-12-31;22918000.00;3.47000000;1206000.00;30.00000000;6875000.00;2019-04-29
87.456.562/0001-22;2021-01-01;4;114641;JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP;2019-01-01;2019-12-31;10152000.00;1.51000000;534000.00;30.00000000;3046000.00;2020-07-31
87.456.562/0001-22;2021-01-01;4;114641;JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP;2020-01-01;2020-12-31;30238000.00;4.33000000;1591000.00;30.00000000;9071000.00;2021-04-29
87.762.563/0001-03;2021-01-01;3;110475;CIA HABITASUL DE PARTICIPACOES;2018-01-01;2018-12-31;-58570245.98;-20.88876800;-58570245.98;0.00000000;446294.17;2019-04-29
87.762.563/0001-03;2021-01-01;3;110475;CIA HABITASUL DE PARTICIPACOES;2019-01-01;2019-12-31;-102942358.05;-44.16362400;-102942358.05;0.00000000;480431.41;2020-04-30
87.762.563/0001-03;2021-01-01;3;110475;CIA HABITASUL DE PARTICIPACOES;2020-01-01;2020-12-31;1391003.73;0.47295800;896831.35;0.00000000;1537224.74;2021-04-28
88.610.126/0001-29;2021-01-01;6;112329;FRASLE MOBILITY S.A.;2018-01-01;2018-12-31;94828991.13;11.47000000;12184541.50;87.15000000;82644449.67;2019-04-29
88.610.126/0001-29;2021-01-01;6;112329;FRASLE MOBILITY S.A.;2019-01-01;2019-12-31;35397010.20;4.54000000;11786129.80;66.70000000;23610880.39;2019-04-29
88.610.126/0001-29;2021-01-01;6;112329;FRASLE MOBILITY S.A.;2020-01-01;2020-12-31;177548502.64;18.60000000;118658988.90;33.10000000;58889513.74;2021-04-13
88.611.835/0001-29;2021-01-01;5;113758;MARCOPOLO S.A.;2018-01-01;2018-12-31;190947000.00;9.07000000;108038000.00;43.42000000;82909000.00;2018-12-10
88.611.835/0001-29;2021-01-01;5;113758;MARCOPOLO S.A.;2019-01-01;2019-12-31;212029000.00;9.18000000;155420000.00;26.70000000;56609000.00;2019-08-29
88.611.835/0001-29;2021-01-01;5;113758;MARCOPOLO S.A.;2020-01-01;2020-12-31;90707000.00;3.55000000;48446000.00;46.59000000;42261000.00;2020-02-20
88.613.658/0001-10;2021-06-30;3;110436;PETTENATI S.A. INDUSTRIA TEXTIL;2017-07-01;2018-06-30;19118563.50;7.77359087;11918563.50;37.65973317;7200000.00;2018-10-30
88.613.658/0001-10;2021-06-30;3;110436;PETTENATI S.A. INDUSTRIA TEXTIL;2018-07-01;2019-06-30;25445896.19;9.88923297;16955673.67;33.36578306;8490222.52;2019-10-30
88.613.658/0001-10;2021-06-30;3;110436;PETTENATI S.A. INDUSTRIA TEXTIL;2019-07-01;2020-06-30;0.00;0.00000000;0.00;0.00000000;0.00;
89.086.144/0001-16;2021-01-01;7;114094;RANDONCORP S.A.;2018-01-01;2018-12-31;140829322.08;7.42000000;91539059.35;35.00000000;49290262.73;2019-04-30
89.086.144/0001-16;2021-01-01;7;114094;RANDONCORP S.A.;2019-01-01;2019-12-31;227621791.54;11.40000000;134870684.35;40.70000000;92751107.19;2020-04-13
89.086.144/0001-16;2021-01-01;7;114094;RANDONCORP S.A.;2020-01-01;2020-12-31;628804700.63;24.90000000;465861467.21;31.90000000;200685704.46;2021-04-14
89.096.457/0001-55;2021-01-01;10;115603;SLC AGRICOLA S.A.;2018-01-01;2018-12-31;381249912.29;0.14673800;0.00;50.00000000;176311127.24;
89.096.457/0001-55;2021-01-01;10;115603;SLC AGRICOLA S.A.;2019-01-01;2019-12-31;311514020.16;0.11867000;0.00;50.00000000;147499548.94;2020-07-30
89.096.457/0001-55;2021-01-01;10;115603;SLC AGRICOLA S.A.;2020-01-01;2020-12-31;488673712.66;2.44713800;0.00;50.00000000;199691908.51;2021-04-29
89.463.822/0001-12;2021-01-01;12;115661;LUPATECH S.A;2018-01-01;2018-12-31;-101310811.80;0.00000000;0.00;0.00000000;0.00;
89.463.822/0001-12;2021-01-01;12;115661;LUPATECH S.A;2019-01-01;2019-12-31;-26177751.97;0.00000000;0.00;0.00000000;0.00;
89.637.490/0001-45;2021-01-01;12;113697;KLABIN S.A.;2018-01-01;2018-12-31;0.00;2.86000000;0.00;0.00000000;919000000.00;2019-04-30
89.637.490/0001-45;2021-01-01;12;113697;KLABIN S.A.;2019-01-01;2019-12-31;940257000.00;10.99000000;33257000.00;96.46000000;907000000.00;2020-07-31
89.637.490/0001-45;2021-01-01;12;113697;KLABIN S.A.;2020-01-01;2020-12-31;0.00;-0.56740000;0.00;0.00000000;23000000.00;2021-03-24
89.850.341/0001-60;2021-01-01;9;114234;GRENDENE S.A.;2018-01-01;2018-12-31;585529816.72;18.20000000;270453586.00;53.80000000;315076230.72;2019-04-15
89.850.341/0001-60;2021-01-01;9;114234;GRENDENE S.A.;2019-01-01;2019-12-31;819217543.91;23.60000000;282738937.54;65.50000000;536478606.37;2021-04-12
89.850.341/0001-60;2021-01-01;9;114234;GRENDENE S.A.;2020-01-01;2020-12-31;405205580.69;10.10000000;185676207.66;54.20000000;219529373.03;2021-04-12
90.076.886/0001-40;2021-01-01;5;114188;MINUPAR PARTICIPACOES S.A.;2018-01-01;2018-12-31;0.00;0.00000000;0.00;0.00000000;0.00;
90.076.886/0001-40;2021-01-01;5;114188;MINUPAR PARTICIPACOES S.A.;2019-01-01;2019-12-31;0.00;0.00000000;0.00;0.00000000;0.00;
90.076.886/0001-40;2021-01-01;5;114188;MINUPAR PARTICIPACOES S.A.;2020-01-01;2020-12-31;0.00;0.00000000;0.00;0.00000000;0.00;
90.400.888/0001-42;2021-01-01;19;115788;BCO SANTANDER (BRASIL) S.A.;2018-01-01;2018-12-31;11558074566.48;18.65000000;5566394280.51;57.10000000;6600000000.00;2019-04-26
90.400.888/0001-42;2021-01-01;19;115788;BCO SANTANDER (BRASIL) S.A.;2019-01-01;2019-12-31;14089180217.18;15.50000000;2584721257.62;80.69000000;10800000000.00;2020-04-30
90.400.888/0001-42;2021-01-01;19;115788;BCO SANTANDER (BRASIL) S.A.;2020-01-01;2020-12-31;13353340927.27;17.75000000;10219063112.67;28.74000000;3837085231.82;
90.441.460/0001-48;2021-01-01;5;114292;UNICASA INDÚSTRIA DE MÓVEIS S.A.;2018-01-01;2018-12-31;3394349.26;0.00000000;3394349.26;0.00000000;0.00;2019-04-30
90.441.460/0001-48;2021-01-01;5;114292;UNICASA INDÚSTRIA DE MÓVEIS S.A.;2019-01-01;2019-12-31;17084762.62;10.68000000;0.00;100.00000000;17084762.62;2020-07-29
90.441.460/0001-48;2021-01-01;5;114292;UNICASA INDÚSTRIA DE MÓVEIS S.A.;2020-01-01;2020-12-31;14091440.12;0.00000000;0.00;100.00000000;14091440.12;
91.333.666/0001-17;2021-01-01;2;113921;RECRUSUL S.A.;2018-01-01;2018-12-31;-13023584.68;0.00000000;0.00;0.00000000;0.00;
91.333.666/0001-17;2021-01-01;2;113921;RECRUSUL S.A.;2019-01-01;2019-12-31;-3496999.00;0.00000000;0.00;0.00000000;0.00;
91.333.666/0001-17;2021-01-01;2;113921;RECRUSUL S.A.;2020-01-01;2020-12-31;1387698.53;0.00000000;0.00;0.00000000;0.00;
91.495.499/0001-00;2021-01-01;2;116825;STARA S.A. - INDÚSTRIA DE IMPLEMENTOS AGRÍCOLAS;2018-01-01;2018-12-31;83238373.00;0.20051716;62719341.00;29.91000000;24900000.00;2019-04-25
91.495.499/0001-00;2021-01-01;2;116825;STARA S.A. - INDÚSTRIA DE IMPLEMENTOS AGRÍCOLAS;2019-01-01;2019-12-31;121416535.54;0.24002227;93912745.63;27.92000000;33894133.89;2020-05-07
91.495.499/0001-00;2021-01-01;2;116825;STARA S.A. - INDÚSTRIA DE IMPLEMENTOS AGRÍCOLAS;2020-01-01;2020-12-31;131133377.14;0.21756263;101396789.54;27.94000000;36638344.29;2021-04-23
91.669.747/0001-92;2021-01-01;2;113731;DM FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;2018-01-01;2018-12-31;0.00;0.00000000;0.00;0.00000000;0.00;
91.669.747/0001-92;2021-01-01;2;113731;DM FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;2019-01-01;2019-12-31;0.00;0.00000000;0.00;0.00000000;0.00;
91.669.747/0001-92;2021-01-01;2;113731;DM FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;2020-01-01;2020-12-31;0.00;0.00000000;0.00;0.00000000;0.00;
91.983.056/0001-69;2021-01-01;15;113909;KEPLER WEBER S.A.;2018-01-01;2018-12-31;10358000.00;0.25000000;7769000.00;2590000.00000000;2590000.00;2019-04-24
91.983.056/0001-69;2021-01-01;15;113909;KEPLER WEBER S.A.;2019-01-01;2019-12-31;40334000.00;0.25750000;29946000.00;10388000.00000000;10388000.00;2020-04-16
91.983.056/0001-69;2021-01-01;15;113909;KEPLER WEBER S.A.;2020-01-01;2020-12-31;66186000.00;0.64310000;23619000.00;0.00000000;42567000.00;2021-03-30
92.012.467/0001-70;2021-01-01;5;114083;GRAZZIOTIN S.A.;2018-01-01;2018-12-31;51077020.00;3.75000000;32330411.00;36.62000000;18700000.00;2019-04-23
92.012.467/0001-70;2021-01-01;5;114083;GRAZZIOTIN S.A.;2019-01-01;2019-12-31;122977693.00;5.91000000;92197692.85;25.03000000;30780000.00;2020-07-21
92.012.467/0001-70;2021-01-01;5;114083;GRAZZIOTIN S.A.;2020-01-01;2020-12-31;67447394.15;3.95000000;46197394.15;31.50000000;21250000.00;2021-04-30
92.660.570/0001-26;2021-01-01;2;114337;TREVISA INVESTIMENTOS S.A.;2018-01-01;2018-12-31;9326183.28;5.92891200;6994637.46;25.00000000;2331545.82;2019-04-30
92.660.570/0001-26;2021-01-01;2;114337;TREVISA INVESTIMENTOS S.A.;2019-01-01;2019-12-31;39178258.54;12.80962700;29383691.79;25.00000000;9794566.75;2020-07-31
92.660.570/0001-26;2021-01-01;2;114337;TREVISA INVESTIMENTOS S.A.;2020-01-01;2020-12-31;8059499.15;8.93229600;6044616.77;25.00000000;2014882.38;2021-04-22
92.665.611/0001-77;2021-01-01;9;114834;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;2018-01-01;2018-12-31;56178000.00;0.16162900;36178011.55;35.60108500;19999971.78;2019-04-26
92.665.611/0001-77;2021-01-01;9;114834;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;2019-01-01;2019-12-31;42144000.00;0.14642900;19143178.16;54.57581800;22999965.62;
92.665.611/0001-77;2021-01-01;9;114834;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;2020-01-01;2020-12-31;25675000.00;0.05556000;4992924.21;80.55341600;20682146.02;2021-04-30
92.690.783/0001-09;2021-01-01;14;115100;METALURGICA GERDAU S.A.;2018-01-01;2018-12-31;653293000.00;8.55000000;554478000.00;37.40000000;244532000.00;2019-04-17
92.690.783/0001-09;2021-01-01;14;115100;METALURGICA GERDAU S.A.;2019-01-01;2019-12-31;373566000.00;4.24000000;299380000.00;33.60000000;125703000.00;2020-02-19
92.690.783/0001-09;2021-01-01;14;115100;METALURGICA GERDAU S.A.;2020-01-01;2020-12-31;771584000.00;7.46000000;613515000.00;33.60000000;259436000.00;2021-02-23
92.693.019/0001-89;2021-01-01;3;114630;PANATLANTICA S.A.;2018-01-01;2018-12-31;61030786.22;3.68723500;45773089.67;25.00000000;15257696.55;2019-04-03
92.693.019/0001-89;2021-01-01;3;114630;PANATLANTICA S.A.;2019-01-01;2019-12-31;16933820.01;0.99291685;12700365.01;25.00000000;4233455.00;2020-07-28
92.693.019/0001-89;2021-01-01;3;114630;PANATLANTICA S.A.;2020-01-01;2020-12-31;173369594.85;7.16846363;130048393.42;25.00000000;43342398.71;2021-04-14
92.702.067/0001-96;2021-01-01;15;115728;BCO ESTADO DO RIO GRANDE DO SUL S.A.;2018-01-01;2018-12-31;996197000.00;15.30000000;628709000.00;40.00000000;398479000.00;2019-04-25
92.702.067/0001-96;2021-01-01;15;115728;BCO ESTADO DO RIO GRANDE DO SUL S.A.;2019-01-01;2019-12-31;1277197000.00;16.90000000;610827000.00;40.00000000;510879000.00;2020-07-24
92.702.067/0001-96;2021-01-01;15;115728;BCO ESTADO DO RIO GRANDE DO SUL S.A.;2020-01-01;2020-12-31;691102000.00;10.20000000;515200000.00;30.00000000;207331000.00;2021-04-27
92.715.812/0001-31;2021-01-01;10;115679;CPFL TRANSMISSÃO S.A.;2018-01-01;2018-12-31;409723111.09;5.90074440;237440435.21;34.16941740;140000000.00;2019-04-26
92.715.812/0001-31;2021-01-01;10;115679;CPFL TRANSMISSÃO S.A.;2019-01-01;2019-12-31;439393816.89;4.28964929;104356031.51;23.75000000;104356031.51;2020-04-30
92.715.812/0001-31;2021-01-01;10;115679;CPFL TRANSMISSÃO S.A.;2020-01-01;2020-12-31;273411269.89;5.45779438;0.00;50.65674675;138501254.57;
92.721.232/0001-57;2021-01-01;4;110311;BANRISUL ARMAZENS GERAIS SA;2018-01-01;2018-12-31;8692420.27;0.00000000;6976811.00;25.00000000;2173105.07;2019-04-24
92.721.232/0001-57;2021-01-01;4;110311;BANRISUL ARMAZENS GERAIS SA;2019-01-01;2019-12-31;9154414.50;0.00000000;7347622.17;25.00000000;2288603.62;2020-07-24
92.721.232/0001-57;2021-01-01;4;110311;BANRISUL ARMAZENS GERAIS SA;2020-01-01;2020-12-31;7857849.79;0.00000000;6306958.39;25.00000000;1964462.45;2021-04-26
92.754.738/0001-62;2021-01-01;13;114384;LOJAS RENNER S.A.;2018-01-01;2018-12-31;936258000.00;25.80000000;612082000.00;43.61000000;408269000.00;2019-04-18
92.754.738/0001-62;2021-01-01;13;114384;LOJAS RENNER S.A.;2019-01-01;2019-12-31;933707000.00;23.15000000;818874000.00;28.67000000;267654000.00;2020-04-29
