CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Auditor;Auditor;CPF_Auditor;CNPJ_Auditor;Codigo_CVM_Auditor;Tipo_Origem_Auditor;Data_Inicio_Contratacao;Data_Fim_Contratacao;Data_Inicio_Prestacao_Servico;Servico_Contratado;Remuneracao_Auditor;Justificativa_Substituicao;Razao_Apresentada
00.644.907/0001-93;2021-01-01;1;105249;INVESTCO S.A.;95270;KPMG Auditores Independentes;;57755217000129;004189;Nacional;2018-01-01;;;Exercício 2018: A proposta dos Auditores Independentes inclui: (i) a emissão de parecer de auditoria das Demonstrações Financeiras Societárias (DF's) em 31 de dezembro de 2018 (ii) emissão de relatório de revisão das nossas ITR's nas respectivas datas-base 31/03/2018, 30/06/2018 e 30/09/2018 (iii) revisão dos controles de SCIRF e (iv) revisão do Relatório de Controle Patrimonial exigido pela ANEEL. Exercício 2019: A proposta dos Auditores Independentes inclui: (i) a emissão de parecer de auditoria das Demonstrações Financeiras Societárias (DF's) em 31 de dezembro de 2019 (ii) emissão de relatório de revisão das nossas ITR's nas respectivas datas-base 31/03/2019, 30/06/2019 e 30/09/2019 (iii) revisão dos controles de SCIRF e (iv) revisão do Relatório de Controle Patrimonial exigido pela ANEEL. Exercício 2020: A proposta dos Auditores Independentes inclui: (i) a emissão de parecer de auditoria das Demonstrações Financeiras Societárias (DF's) em 31 de dezembro de 2020 (ii) emissão de relatório de revisão das nossas ITR's nas respectivas datas-base 31/03/2020, 30/06/2020 e 30/09/2020 (iii) revisão dos controles de SCIRF e (iv) revisão do Relatório de Controle Patrimonial exigido pela ANEEL.;Para o exercício social de 2020 o montante total esperado da remuneração dos auditores independentes referente a Emissão de parecer de auditoria das DF's de 31 de dezembro de 2020, revisão das nossas ITR's para os períodos de 31/03/2020, 30/06/2020 e 30/09/2020, revisão dos controles de SCIRF e revisão do relatório de controle patrimonial foi de R$166.188,46.;Não aplicável;Não aplicável
00.743.065/0001-27;2021-01-01;3;114240;LITEL PARTICIPACOES S.A.;103072;KPMG Auditores Independentes;;57755217000390;004189;Nacional;2014-05-16;2019-04-03;;Revisão das Informações Trimenstrais (ITR) para os trimestres a findarem-se em 30/06/2014, 31/03/2015, 30/09/2015 e 2016 e 31/03/2017. Adicionalmente, conferência da disposição e classificação dos principais valores nos diversos campos que comporão a DIPJ/ECF, consoante as instruções do Manual de Preenchimento a ser disponibilizado pela Receita Federal do Brasil.;Pelos serviços prestados a KPMG  fará jus ao recebimento de honorários no valor de R$ 87.300,00 anuais. O valor dos honorários anuais serão reajustados conforme índice inflacionário IPCA acumulado dos últimos 12 meses a partir de junho de 2014;rodízio obrigatório de auditores;
00.743.065/0001-27;2021-01-01;3;114240;LITEL PARTICIPACOES S.A.;103073;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES;;61562112000120;002879;Nacional;2019-04-05;;;serviços de auditoria das demonstrações contábeis da Litel Participações S.A. para os exercícios a findarem-se em 31 de dezembro de 2019 a 2023, revisão das Informações Trimestrais em 31 de março de 2019 a 2023, 30 de junho de 2019 a 2023 e 30 de setembro de 2019 a 2023, assim como a revisão da Escrituração Contábil Fiscal - ECF do ano-calendário de 2019 a 2023.;Valor anual de R$160.000,00 (cento e sessenta mil reais), sujeito a atualização pelo IGP-M/FGV;Rodízio obrigatório de auditores;
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;104238;KPMG Auditores Independentes;;57755217000129;004189;Nacional;2016-04-13;;;(i) Auditoria das demonstrações contábeis individuais, elaboradas de acordo com as práticas contábeis adotadas no Brasil, e consolidadas, de acordo com os padrões internacionais de relatório financeiro (IFRS), elaboradas pela Administração em português e em reais (R$), correspondente ao exercício a findar-se em 31/12/2016, 31/12/2017 e 31/12/2018. Revisão das Informações contábeis Trimestrais (ITR's) individuais e consolidadas, elaboradas de acordo com as normas contábeis brasileiras e internacionais, elaboradas pela Administração em português e em reais (R$), correspondentes aos trimestres de 31 de março e 30 de junho de 2016, 2017, 2018 e 2019 e 30 de setembro de 2016, 2017 e 2018 e (ii) Emissão de relatório de procedimentos pré-acordados em conexão à emissão de títulos representativos de dívida (bonds) em 2020.;O valor dos honorários relativos a procedimentos pré-acordados para emissão de bonds em 2020 foi de R$ 1.049.562,68 e não houve nenhum outro serviço contratado.;A mudança de auditores independentes fez-se necessária estritamente em face de circunstâncias comerciais.;Não houve discordância por parte do auditor.
00.776.574/0001-56;2021-01-01;15;115623;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;104239;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES;;61562112000120;002879;Nacional;2019-10-15;;;(i) Auditoria das demonstrações contábeis individuais, elaboradas de acordo com as práticas contábeis adotadas no Brasil, e consolidadas, de acordo com os padrões internacionais de relatório financeiro (IFRS), elaboradas pela Administração em português e em reais (R$), correspondente ao exercício a findar-se em 31/12/2019 e 2020, incluindo a Revisão das Informações Trimestrais (ITR's) do período findo em 30 de setembro de 2019 e dos períodos a findarem em  31 de março, 30 de junho e 30 de setembro de 2020 e 31 de março e 30 de junho de 2021 e (ii) Emissão de relatório de procedimentos pré-acordados em conexão à emissão de títulos representativos de dívida (bonds) em 2020.;O valor dos honorários de 2020, relativos a serviços de auditoria externa foi de 1.247.625,17 e de procedimentos pré-acordados para emissão de bonds, de R$ 1.049.562,68. Não houve nenhum outro serviço contratado.;Não aplicável;Não aplicável
00.864.214/0001-06;2021-01-01;13;115599;ENERGISA S.A.;104201;Ernst & Young Auditores Independentes S.S;;61366936000125;004715;Nacional;2017-01-04;;;Auditoria das demonstrações financeiras a partir do exercício de 2017, revisão das informações financeiras trimestrais a partir do período dos três meses findos em 31 de março de 2017 e Serviços específicos de consultoria.;A remuneração total Ernst & Young Auditores Independentes S.S paga pela Companhia e suas controladas em 2020 foi de R$ 8.899 mil, dos quais R$7.513 mil pelos serviços prestados de auditoria das demonstrações financeiras, revisão das informações financeiras trimestrais R$1.193 mil Consultoria - Outros e R$193 mil pelos serviços específicos de consultoria tributária.;Rodízio obrigatório previsto no artigo 31 da IN CVM 308.;
00.864.214/0001-06;2021-01-01;13;115599;ENERGISA S.A.;104202;DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES LTDA;;49928567000111;003859;Nacional;2022-01-01;;;Revisão das informações financeiras trimestrais a partir  do período dos três meses findos em 31 de março de 2022,  auditoria das demonstrações financeiras a partir do exercício de 2022 e serviços especificos de auditoria.;-;Rodízio obrigatório previsto no artigo 31 da IN CVM 308;-
00.897.864/0001-58;2021-01-01;2;104591;SANTA CATARINA PART INVEST SA;94472;VGA Auditores Independentes;;83280859000129;003689;Nacional;2018-08-05;;;Serviços de Auditoria Externa Independente;14141,03;;
00.924.429/0001-75;2021-01-01;2;108092;FERROVIA CENTRO-ATLANTICA S.A.;97624;Deloitte Touche Tohmatsu Auditores Independentes;;49928567000626;003859;Nacional;2019-01-22;;;1) Relatório de auditoria sobre as demonstrações contábeis em 31/12/2020 elaboradas de acordo com as práticas contábeis adotadas no Brasil2) Relatórios de revisão das informações contábeis intermediárias em 31/03/2020, 30/06/2020 e 30/09/2020, elaboradas de acordo com o CPC 21 (RI) e com a norma internacional IAS 34 - Interim Financial Reporting, emitida pelo Internacional Accounting Standards Board - IASB3) Relatórios de recomendações sobre os controles internos, compreendendo nossas constatações.;No exercício social encerrado em 31 de dezembro de 2019, os auditores independentes receberam honorários no valor total de R$ 336 mil, pelos serviços de auditoria contratados. No exercício social encerrado em 31 de dezembro de 2020, os auditores independentes receberão honorários no valor total de R$ 457 mil, pelos serviços de auditoria contratados conf. detalhado no item 2.1 acima.;Rotação do prestador de serviços de auditoria externa independente, conforme roga a instrução 308/199.;Não Aplicável.
00.938.574/0001-05;2021-01-01;3;114104;CONC RIO-TERESOPOLIS S.A.;102904;PricewaterhouseCoopers Auditores Independentes;;61562112000201;002879;Nacional;2014-12-09;2019-01-10;;Serviço de Auditoria externa, com a finalidade de emitir parecer sobre as Demonstrações Financeiras do período de julho 2014 a dezembro 2019.;Serviço de Auditoria, com a finalidade de emitir parecer sobre as Demonstrações Financeiras, R$ 238.000,00.;O auditor independente Pricewaterhousecoopers Auditores Independentes substituiu em 09/12/2014 ao Auditor Independente Deloite Touche Tohmatsu Auditores Independentes em virtude de os auditores contratados para este exercício discordarem de tratamento contábil já adotado pela companhia desde exercícios anteriores na classificação e contabilização das debentures conversíveis em ações emitidas pela Companhia em 2002. O Auditor substituído não se opôs à substituição.;Não houve discordância.
00.938.574/0001-05;2021-01-01;3;114104;CONC RIO-TERESOPOLIS S.A.;102905;BKR - LOPES, MACHADO AUDITORES;;40262602000131;005363;Nacional;2019-01-11;;;Serviço de auditora externa, com finalidade de emitir parecer sobre as Demonstrações Financeiras do período de março 2021 a setembro 2022.;Serviço de auditoria, com finalidade de emitir parecer sobre as Demonstrações Financeiras - R$ 204.812,10.;O auditor independente BKR - Lopes, Machado Auditores substituiu em 11/01/2019 ao Auditor Independente Pricewaterhousecoopers Auditores Independentes em virtude de substituição em cumprimento a regra de rodízio conforme Instrução CVM 308/1999.;Não houve discordância.
00.974.211/0001-25;2021-01-01;4;114592;LINHA AMARELA S.A. - LAMSA;103505;GRANT THORNTON AUDITORES INDEPENDENTES;;10830108000165;011274;Nacional;2016-07-13;;;(i)Auditoria anual de balanço individual e consolidado referente aos exercícios sociais de 2016 a 2020 (ii) Revisão de Informações Trimestrais individuais dos exercícios sociais de 2016 a 2020 e trimestre findo em 31 de março de 2021 da Companhia e suas investidas (iii) serviços relacionados à emissão de carta conforto para emissão de dívidas da Companhia e de suas investidas e (iv) Relatório Carta - Comentário referente aos exercícios sociais de 2016 a 2020 da Companhia e suas investidas.;(i) honorários e reembolso de despesas relativos a serviços de auditoria externa Pelos serviços prestados acima relacionados, a Companhia desembolsou o valor total de R$ 246.509,48.(ii) honorários relativos a quaisquer outros serviços prestados, independente desses serviços terem representado menos de 5% da remuneração pelos serviços de auditoria externa: Não houve pagamentos relacionados a outros serviços que não sejam de auditoria externa.;Ocorreu em atendimento ao artigo 31 da ICVM 308/99, em função da rotatividade de auditores independentes a cada período de cinco anos;N/A
00.974.211/0001-25;2021-01-01;4;114592;LINHA AMARELA S.A. - LAMSA;103506;MAZARS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES;;07326840000198;010723;Nacional;2021-04-01;;;(ii)Auditoria anual de balanço individual e consolidado referente aos exercícios sociais de 2021 a 20223 (ii) Revisão de Informações Trimestrais individuais e consolidadas dos exercícios sociais de 2021 (a partir do 2T21) a 2023 da Companhia e suas investidas e (iii) Relatório anual contendo as recomendações e ou comentários sobre os controles internos referente aos exercícios sociais de 2021 a 2023 da Companhia e suas investidas.;(iii)honorários e reembolso de despesas relativos a serviços de auditoria externa Pelos serviços acima relacionados, os honorários estipulados em contrato para o ano de 2021 foi de R$ 82.786,00 (Oitenta e dois mil, setecentos e oitenta e seis reais).(iv)honorários relativos a quaisquer outros serviços prestados, independente desses serviços terem representado menos de 5% da remuneração pelos serviços de auditoria externa: Não houve prestação de serviços relacionados a outros serviços que não sejam de auditoria externa.;A contratação Mazars Auditores Independentes - Sociedade Simples ocorreu em atendimento ao artigo 31 da ICVM 308/99, em função da rotatividade de auditores independentes a cada período de cinco anos;N/A
00.979.969/0001-56;2021-01-01;1;103284;CAIXA ADM DIV PUB ESTADUAL SA;93434;EXACTO AUDITORIA S/S;;87924072000103;003565;Nacional;2016-02-05;;;a) Exame das demonstrações contábeis, com a emissão de pareceres exigidos pela Comissão de Valores Mobiliários - CVMpara as companhias abertas b) Exame das informações periódicas e eventuais a serem fornecidas à Comissão de Valores Mobiliários, Receita Federal edemais órgãos oficiais, bem como aos acionistas, com a emissão de respectivos relatórios/pareceres c)Revisão dos controles internos, das demonstrações contábeis, exame e avaliação de todos os métodos e procedimentos denatureza tributária, impostas à CONTRATANTE, aferindo a fidedignidade dos procedimentos adotados d)Emissão de relatórios circunstanciados e os pareceres sobre os trabalhos realizados, entregando-os à CONTRATANTE atécinco dias úteis após a disponibilização da documentação pertinente e)Cópia de todo e qualquer relatório ou parecer produzido pela CONTRATADA, pertinentes aos serviços ora contratados,deverá ser remetida diretamente à Contadoria e Auditoria Geral do Estado - CAGE.;Pela execução dos serviços contratados, a CADIP pagará à EXACTO AUDITORIA S/S o valor de R$ 31.906,08 (trinta e um milnovecentos e seis reais e oito centavos), em 24 parcelas mensais de igual valor, valor este atualizado a cada 12 meses peloIGP-M.;1º Termo de Aditamento ao Contrato, este assinado em 06/02/2014 pelo prazo de 2 anos.;
